param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  5  5  6  7  3  9  10  9  7  7  4  2  5  2  3  6
2  5  100  2  5  3  2  10  7  5  3  4  8  8  4  9  9  8
3  5  2  100  4  5  8  7  9  5  5  4  4  6  7  9  10  4
4  6  5  4  100  3  9  3  4  10  6  9  6  4  2  4  8  5
5  7  3  5  3  100  7  4  2  6  8  4  9  10  2  6  6  3
6  3  2  8  9  7  100  5  7  7  3  3  7  7  3  3  3  9
7  9  10  7  3  4  5  100  7  10  2  4  3  10  8  6  9  8
8  10  7  9  4  2  7  7  100  3  10  10  4  9  6  6  3  7
9  9  5  5  10  6  7  10  3  100  9  3  5  8  10  4  8  5
10  7  3  5  6  8  3  2  10  9  100  6  8  9  2  10  9  8
11  7  4  4  9  4  3  4  10  3  6  100  7  5  8  2  6  8
12  4  8  4  6  9  7  3  4  5  8  7  100  7  4  8  6  3
13  2  8  6  4  10  7  10  9  8  9  5  7  100  2  3  6  10
14  5  4  7  2  2  3  8  6  10  2  8  4  2  100  9  2  4
15  2  9  9  4  6  3  6  6  4  10  2  8  3  9  100  10  9
16  3  9  10  8  6  3  9  3  8  9  6  6  6  2  10  100  4
17  6  8  4  5  3  9  8  7  5  8  8  3  10  4  9  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  2  4  100  100  100  100  100  100  3  100  100  100  100  2  100  8
2  2  100  9  100  100  100  100  100  2  100  100  100  100  100  100  100  5
3  4  9  100  6  100  100  100  100  100  100  100  7  10  100  6  100  100
4  100  100  6  100  7  6  100  100  100  100  8  3  100  100  100  100  100
5  100  100  100  7  100  3  100  10  100  100  100  100  5  100  100  100  9
6  100  100  100  6  3  100  9  100  7  100  100  9  100  100  100  100  100
7  100  100  100  100  100  9  100  6  100  8  100  100  100  100  100  100  100
8  100  100  100  100  10  100  6  100  10  100  100  9  100  100  100  100  100
9  100  2  100  100  100  7  100  10  100  6  100  100  100  100  100  100  100
10  3  100  100  100  100  100  8  100  6  100  10  100  3  100  100  100  4
11  100  100  100  8  100  100  100  100  100  10  100  5  7  100  100  100  8
12  100  100  7  3  100  9  100  9  100  100  5  100  3  100  9  100  100
13  100  100  10  100  5  100  100  100  100  3  7  3  100  9  100  8  6
14  100  100  100  100  100  100  100  100  100  100  100  100  9  100  8  100  100
15  2  100  6  100  100  100  100  100  100  100  100  9  100  8  100  6  100
16  100  100  100  100  100  100  100  100  100  100  100  100  8  100  6  100  7
17  8  5  100  100  9  100  100  100  100  4  8  100  6  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  1  1  0  0  0  0  0  0  1  0  0  0  0  1  0  0
2  .  .  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  1  0  0  0  1
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  1  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
2  .  .  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  1  15
3  2  9
4  1  10
5  4  12
6  5  6
7  10  13
8  12  13
9  1  3
10  10  17
11  5  13
12  11  12
13  7  8
14  15  16
15  7  10
16  14  15
;
