param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  7  8  4  2  5  9  4  2  8  10  8  10  6  4  3  6
2  7  100  4  5  4  7  2  2  4  4  5  8  2  3  2  2  9
3  8  4  100  4  8  5  5  3  4  8  4  4  9  5  4  2  9
4  4  5  4  100  4  7  10  3  2  10  10  3  2  10  2  8  10
5  2  4  8  4  100  3  3  5  9  6  4  9  8  4  9  5  3
6  5  7  5  7  3  100  3  5  8  4  6  10  6  6  10  5  7
7  9  2  5  10  3  3  100  2  8  5  5  3  6  3  7  3  7
8  4  2  3  3  5  5  2  100  3  2  2  7  3  5  10  10  6
9  2  4  4  2  9  8  8  3  100  4  6  3  5  2  4  3  5
10  8  4  8  10  6  4  5  2  4  100  10  10  4  5  5  3  4
11  10  5  4  10  4  6  5  2  6  10  100  5  8  2  8  6  4
12  8  8  4  3  9  10  3  7  3  10  5  100  2  9  5  9  10
13  10  2  9  2  8  6  6  3  5  4  8  2  100  4  10  4  3
14  6  3  5  10  4  6  3  5  2  5  2  9  4  100  6  9  6
15  4  2  4  2  9  10  7  10  4  5  8  5  10  6  100  7  4
16  3  2  2  8  5  5  3  10  3  3  6  9  4  9  7  100  2
17  6  9  9  10  3  7  7  6  5  4  4  10  3  6  4  2  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  4  7  8  100  100  100  100  100  100  100  10  10  100  100  100  2
2  4  100  4  100  100  7  100  100  100  100  100  100  100  100  4  100  100
3  7  4  100  10  100  100  100  100  2  100  8  2  100  100  100  100  100
4  8  100  10  100  2  100  100  100  100  4  5  2  100  100  100  4  8
5  100  100  100  2  100  8  100  10  100  6  6  100  100  100  100  100  100
6  100  7  100  100  8  100  6  100  100  10  100  100  100  6  100  100  100
7  100  100  100  100  100  6  100  2  100  9  100  3  100  100  100  100  3
8  100  100  100  100  10  100  2  100  5  100  100  100  100  9  100  100  100
9  100  100  2  100  100  100  100  5  100  6  100  100  100  100  100  100  100
10  100  100  100  4  6  10  9  100  6  100  3  100  2  100  100  9  100
11  100  100  8  5  6  100  100  100  100  3  100  6  8  100  100  100  100
12  10  100  2  2  100  100  3  100  100  100  6  100  4  100  100  10  100
13  10  100  100  100  100  100  100  100  100  2  8  4  100  10  100  100  100
14  100  100  100  100  100  6  100  9  100  100  100  100  10  100  9  100  100
15  100  4  100  100  100  100  100  100  100  100  100  100  100  9  100  6  100
16  100  100  100  4  100  100  100  100  100  9  100  10  100  100  6  100  5
17  2  100  100  8  100  100  3  100  100  100  100  100  100  100  100  5  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
3  .  .  .  0  0  0  0  0  1  0  0  1  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  1  0  1  0  0  0  1  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  1  0  0  0  0  1
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  1  0  0  1  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  1  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  17
2  3  9
3  3  12
4  4  5
5  4  12
6  7  8
7  10  13
8  7  12
9  7  17
10  10  11
11  1  2
12  2  15
13  4  10
14  4  16
15  6  7
16  6  14
;
