param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  8  3  3  4  9  9  8  7  10  4  10  2  5  7  8  5
2  8  100  10  3  9  8  4  5  9  2  7  8  7  5  10  7  5
3  3  10  100  2  4  8  10  9  3  3  4  2  5  10  10  9  10
4  3  3  2  100  5  3  10  2  5  4  8  7  6  7  3  8  5
5  4  9  4  5  100  6  7  4  4  4  9  7  5  3  9  3  5
6  9  8  8  3  6  100  6  6  3  5  4  8  3  4  8  6  2
7  9  4  10  10  7  6  100  2  9  8  9  9  8  4  5  3  9
8  8  5  9  2  4  6  2  100  10  9  8  3  3  5  4  4  8
9  7  9  3  5  4  3  9  10  100  6  5  10  5  6  9  4  6
10  10  2  3  4  4  5  8  9  6  100  6  2  10  5  9  6  8
11  4  7  4  8  9  4  9  8  5  6  100  7  5  10  3  7  2
12  10  8  2  7  7  8  9  3  10  2  7  100  8  8  7  2  7
13  2  7  5  6  5  3  8  3  5  10  5  8  100  3  7  8  10
14  5  5  10  7  3  4  4  5  6  5  10  8  3  100  2  7  3
15  7  10  10  3  9  8  5  4  9  9  3  7  7  2  100  3  2
16  8  7  9  8  3  6  3  4  4  6  7  2  8  7  3  100  2
17  5  5  10  5  5  2  9  8  6  8  2  7  10  3  2  2  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  8  100  100  100  6  100  3  5  100  6  5  100  100  100  100  7
2  8  100  10  100  100  7  100  100  100  100  6  100  100  100  100  100  6
3  100  10  100  7  100  10  100  100  9  4  6  100  7  100  3  5  100
4  100  100  7  100  5  100  100  100  100  100  100  5  100  100  100  100  10
5  100  100  100  5  100  10  100  100  100  100  6  100  100  100  100  100  100
6  6  7  10  100  10  100  3  100  100  10  100  100  100  100  100  6  100
7  100  100  100  100  100  3  100  3  100  100  100  100  100  6  100  100  3
8  3  100  100  100  100  100  3  100  9  100  6  100  100  100  100  5  100
9  5  100  9  100  100  100  100  9  100  8  100  100  100  6  10  3  100
10  100  100  4  100  100  10  100  100  8  100  9  3  100  100  100  100  100
11  6  6  6  100  6  100  100  6  100  9  100  4  100  6  100  100  100
12  5  100  100  5  100  100  100  100  100  3  4  100  3  4  100  100  100
13  100  100  7  100  100  100  100  100  100  100  100  3  100  6  100  100  100
14  100  100  100  100  100  100  6  100  6  100  6  4  6  100  4  100  100
15  100  100  3  100  100  100  100  100  10  100  100  100  100  4  100  4  100
16  100  100  5  100  100  6  100  5  3  100  100  100  100  100  4  100  7
17  7  6  100  10  100  100  3  100  100  100  100  100  100  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  1  0  0  0  0  1  0  0
4  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  1
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  1  0
10  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  1
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  1  0
10  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  8
2  3  15
3  6  7
4  7  8
5  7  17
6  9  16
7  10  12
8  12  13
9  3  10
10  11  12
11  12  14
12  15  16
13  1  9
14  4  5
15  4  12
16  2  11
;
