param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  3  6  3  9  9  9  4  7  3  9  10  7  3  3  5  10
2  3  100  9  8  8  3  6  3  2  3  9  6  10  2  5  8  6
3  6  9  100  4  3  5  2  3  4  5  5  4  4  7  8  7  3
4  3  8  4  100  6  3  5  7  2  2  7  10  9  9  2  4  6
5  9  8  3  6  100  2  3  8  9  8  6  10  4  8  2  8  3
6  9  3  5  3  2  100  10  5  2  4  4  3  5  2  10  7  9
7  9  6  2  5  3  10  100  2  4  7  10  8  5  10  10  5  7
8  4  3  3  7  8  5  2  100  4  8  5  3  6  9  9  7  5
9  7  2  4  2  9  2  4  4  100  9  4  10  2  3  3  4  3
10  3  3  5  2  8  4  7  8  9  100  8  6  8  6  8  4  3
11  9  9  5  7  6  4  10  5  4  8  100  8  8  9  2  5  8
12  10  6  4  10  10  3  8  3  10  6  8  100  4  10  4  3  2
13  7  10  4  9  4  5  5  6  2  8  8  4  100  8  4  4  3
14  3  2  7  9  8  2  10  9  3  6  9  10  8  100  3  7  4
15  3  5  8  2  2  10  10  9  3  8  2  4  4  3  100  9  4
16  5  8  7  4  8  7  5  7  4  4  5  3  4  7  9  100  5
17  10  6  3  6  3  9  7  5  3  3  8  2  3  4  4  5  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  6  100  100  100  9  100  100  100  100  100  2  100  100  100  100  10
2  6  100  7  100  100  100  100  100  100  100  9  100  4  7  10  100  100
3  100  7  100  3  3  5  100  7  10  100  100  100  100  100  100  100  100
4  100  100  3  100  7  100  100  100  100  2  2  100  100  100  100  100  5
5  100  100  3  7  100  3  8  100  10  100  100  9  100  100  100  100  3
6  9  100  5  100  3  100  3  100  5  100  4  5  5  100  100  100  100
7  100  100  100  100  8  3  100  6  3  100  100  100  2  100  3  100  100
8  100  100  7  100  100  100  6  100  4  100  100  100  100  100  100  100  100
9  100  100  10  100  10  5  3  4  100  10  100  100  100  100  100  100  100
10  100  100  100  2  100  100  100  100  10  100  5  4  100  100  100  100  100
11  100  9  100  2  100  4  100  100  100  5  100  8  100  100  7  100  100
12  2  100  100  100  9  5  100  100  100  4  8  100  6  100  100  100  100
13  100  4  100  100  100  5  2  100  100  100  100  6  100  7  100  100  6
14  100  7  100  100  100  100  100  100  100  100  100  100  7  100  10  7  100
15  100  10  100  100  100  100  3  100  100  100  7  100  100  10  100  9  100
16  100  100  100  100  100  100  100  100  100  100  100  100  100  7  9  100  4
17  10  100  100  5  3  100  100  100  100  100  100  100  6  100  100  4  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0
3  .  .  .  1  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  1  1  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  1
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  1  0  0  0  1  0  1  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  1  1  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  1
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  12
2  4  10
3  4  11
4  7  13
5  3  4
6  3  5
7  5  6
8  5  17
9  6  7
10  7  9
11  7  15
12  2  13
13  8  9
14  10  12
15  16  17
16  2  14
;
