param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  10  5  8  3  4  3  9  6  6  10  4  2  6  9  4  2
2  10  100  10  7  4  6  8  7  9  9  9  5  9  2  5  10  6
3  5  10  100  7  3  3  8  2  9  9  7  9  2  3  8  6  7
4  8  7  7  100  6  2  7  7  4  4  6  3  2  10  9  5  10
5  3  4  3  6  100  7  8  5  9  9  9  10  7  3  9  6  6
6  4  6  3  2  7  100  2  5  7  3  6  8  2  10  7  2  6
7  3  8  8  7  8  2  100  2  7  8  4  2  3  9  3  5  10
8  9  7  2  7  5  5  2  100  7  4  5  10  7  8  6  7  7
9  6  9  9  4  9  7  7  7  100  8  5  9  9  9  2  3  4
10  6  9  9  4  9  3  8  4  8  100  2  9  4  3  5  3  10
11  10  9  7  6  9  6  4  5  5  2  100  9  6  3  3  5  8
12  4  5  9  3  10  8  2  10  9  9  9  100  7  5  8  8  8
13  2  9  2  2  7  2  3  7  9  4  6  7  100  7  8  6  8
14  6  2  3  10  3  10  9  8  9  3  3  5  7  100  9  7  9
15  9  5  8  9  9  7  3  6  2  5  3  8  8  9  100  8  9
16  4  10  6  5  6  2  5  7  3  3  5  8  6  7  8  100  4
17  2  6  7  10  6  6  10  7  4  10  8  8  8  9  9  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  100  5  100  100  100  100  100  10  100  6  10  100  100  100  100  100  6
2  5  100  6  100  100  100  100  100  100  100  100  100  100  10  100  100  100
3  100  6  100  3  100  100  100  10  100  9  100  100  100  5  100  100  100
4  100  100  3  100  7  8  10  100  100  100  100  100  100  100  100  100  7
5  100  100  100  7  100  3  100  100  8  7  100  100  2  100  100  100  2
6  100  100  100  8  3  100  3  100  100  100  100  100  100  8  100  100  100
7  100  100  100  10  100  3  100  8  100  100  100  100  100  100  100  100  100
8  10  100  10  100  100  100  8  100  2  100  100  100  100  100  8  100  100
9  100  100  100  100  8  100  100  2  100  2  100  100  100  100  100  10  7
10  6  100  9  100  7  100  100  100  2  100  9  100  100  100  100  100  100
11  10  100  100  100  100  100  100  100  100  9  100  10  100  100  100  2  5
12  100  100  100  100  100  100  100  100  100  100  10  100  5  100  100  100  100
13  100  100  100  100  2  100  100  100  100  100  100  5  100  9  100  2  100
14  100  10  5  100  100  8  100  100  100  100  100  100  9  100  2  100  100
15  100  100  100  100  100  100  100  8  100  100  100  100  100  2  100  6  100
16  100  100  100  100  100  100  100  100  10  100  2  100  2  100  6  100  4
17  6  100  100  7  2  100  100  100  7  100  5  100  100  100  100  4  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  1  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0  1
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  1  0  0  0  1
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
17  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  5  13
2  5  17
3  8  9
4  9  10
5  11  16
6  13  16
7  14  15
8  3  4
9  5  6
10  6  7
11  1  2
12  3  14
13  12  13
14  1  10
15  1  17
16  2  3
;
