param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  100  4  9  3  6  8  4  7  5  2  2  9  3
2  4  100  4  7  4  6  9  10  2  3  6  9  8
3  9  4  100  3  8  9  7  4  2  8  3  8  6
4  3  7  3  100  8  9  10  8  8  4  6  2  7
5  6  4  8  8  100  9  5  5  8  8  3  3  9
6  8  6  9  9  9  100  4  8  2  8  4  4  10
7  4  9  7  10  5  4  100  8  7  3  2  3  7
8  7  10  4  8  5  8  8  100  2  9  8  3  6
9  5  2  2  8  8  2  7  2  100  9  8  2  2
10  2  3  8  4  8  8  3  9  9  100  5  5  7
11  2  6  3  6  3  4  2  8  8  5  100  4  9
12  9  9  8  2  3  4  3  3  2  5  4  100  6
13  3  8  6  7  9  10  7  6  2  7  9  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  100  2  100  100  4  100  4  100  100  100  100  100  10
2  2  100  10  10  100  100  100  100  100  100  100  100  100
3  100  10  100  7  100  100  100  10  100  6  100  100  10
4  100  10  7  100  4  7  100  5  100  100  100  100  100
5  4  100  100  4  100  9  100  100  100  100  100  100  100
6  100  100  100  7  9  100  9  100  100  4  100  100  100
7  4  100  100  100  100  9  100  7  100  100  100  100  100
8  100  100  10  5  100  100  7  100  5  100  100  100  6
9  100  100  100  100  100  100  100  5  100  8  100  100  100
10  100  100  6  100  100  4  100  100  8  100  10  100  100
11  100  100  100  100  100  100  100  100  100  10  100  8  8
12  100  100  100  100  100  100  100  100  100  100  8  100  10
13  10  100  10  100  100  100  100  6  100  100  8  10  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  .  1  0  0  1  0  1  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  1  0  0  0
4  .  .  .  .  1  0  0  1  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  1  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  1
9  .  .  .  .  .  .  .  .  .  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  1
12  .  .  .  .  .  .  .  .  .  .  .  .  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  .  1  0  0  1  0  1  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  1  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  1  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  1  5
3  1  7
4  4  5
5  6  10
6  4  8
7  8  9
8  3  10
9  8  13
10  3  4
11  11  12
12  11  13
;
