param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  100  7  4  5  2  4  10  3  4  3  10  8  5
2  7  100  8  10  5  8  10  10  7  5  10  3  7
3  4  8  100  10  10  3  2  7  6  4  9  7  2
4  5  10  10  100  7  7  8  8  6  7  2  6  4
5  2  5  10  7  100  6  4  8  9  8  6  2  8
6  4  8  3  7  6  100  4  5  8  8  5  2  10
7  10  10  2  8  4  4  100  9  2  6  3  5  9
8  3  10  7  8  8  5  9  100  7  6  3  8  6
9  4  7  6  6  9  8  2  7  100  6  6  3  9
10  3  5  4  7  8  8  6  6  6  100  10  4  3
11  10  10  9  2  6  5  3  3  6  10  100  3  2
12  8  3  7  6  2  2  5  8  3  4  3  100  6
13  5  7  2  4  8  10  9  6  9  3  2  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  100  2  5  100  100  100  100  100  100  6  100  100  2
2  2  100  2  100  100  100  100  6  100  100  100  100  100
3  5  2  100  9  100  100  9  100  100  8  100  100  100
4  100  100  9  100  10  100  100  100  10  100  100  8  100
5  100  100  100  10  100  5  3  2  100  100  100  100  100
6  100  100  100  100  5  100  9  100  100  100  7  100  2
7  100  100  9  100  3  9  100  6  100  9  100  100  100
8  100  6  100  100  2  100  6  100  7  100  100  100  6
9  100  100  100  10  100  100  100  7  100  9  100  100  4
10  6  100  8  100  100  100  9  100  9  100  8  100  100
11  100  100  100  100  100  7  100  100  100  8  100  4  100
12  100  100  100  8  100  100  100  100  100  100  4  100  5
13  2  100  100  100  100  2  100  6  4  100  100  5  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  .  1  0  0  0  0  0  0  0  1  0  0  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  1  0
5  .  .  .  .  .  1  1  1  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  1
10  .  .  .  .  .  .  .  .  .  .  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1
13  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  1  1  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  1  13
3  2  3
4  5  8
5  6  13
6  5  7
7  9  13
8  11  12
9  5  6
10  12  13
11  1  10
12  4  12
;
