param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  7  8  4  7  3  3  7  5  5  6  6  4  3  10
2  7  100  3  4  4  6  5  7  9  7  4  8  4  5  5
3  8  3  100  5  6  10  9  5  10  3  5  8  9  7  4
4  4  4  5  100  7  4  8  2  8  9  8  10  6  10  6
5  7  4  6  7  100  9  10  5  7  6  2  5  5  4  5
6  3  6  10  4  9  100  3  3  8  5  10  6  3  3  10
7  3  5  9  8  10  3  100  8  6  3  7  5  7  10  6
8  7  7  5  2  5  3  8  100  8  9  6  10  10  5  4
9  5  9  10  8  7  8  6  8  100  9  4  9  5  4  9
10  5  7  3  9  6  5  3  9  9  100  8  7  6  7  3
11  6  4  5  8  2  10  7  6  4  8  100  5  6  8  4
12  6  8  8  10  5  6  5  10  9  7  5  100  10  9  8
13  4  4  9  6  5  3  7  10  5  6  6  10  100  9  6
14  3  5  7  10  4  3  10  5  4  7  8  9  9  100  6
15  10  5  4  6  5  10  6  4  9  3  4  8  6  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  3  8  100  100  100  100  100  100  9  100  100  100  100  9
2  3  100  4  100  100  5  6  100  3  100  100  100  100  100  100
3  8  4  100  2  100  100  100  100  100  100  7  100  100  100  100
4  100  100  2  100  5  100  4  100  7  100  100  100  7  4  100
5  100  100  100  5  100  7  100  100  2  100  100  100  100  100  100
6  100  5  100  100  7  100  2  8  8  100  100  100  100  100  100
7  100  6  100  4  100  2  100  8  100  100  100  7  100  100  100
8  100  100  100  100  100  8  8  100  3  2  100  100  100  100  100
9  100  3  100  7  2  8  100  3  100  10  100  100  100  4  100
10  9  100  100  100  100  100  100  2  10  100  9  100  100  100  4
11  100  100  7  100  100  100  100  100  100  9  100  10  100  100  100
12  100  100  100  100  100  100  7  100  100  100  10  100  7  100  100
13  100  100  100  7  100  100  100  100  100  100  100  7  100  6  100
14  100  100  100  4  100  100  100  100  4  100  100  100  6  100  7
15  9  100  100  100  100  100  100  100  100  4  100  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  1  0  0  0  0
4  .  .  .  .  0  0  1  0  0  0  0  0  0  1  0
5  .  .  .  .  .  0  0  0  1  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  1  0  0  0
8  .  .  .  .  .  .  .  .  1  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  1  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  3  4
2  5  9
3  6  7
4  8  10
5  1  2
6  2  9
7  8  9
8  2  3
9  4  7
10  4  14
11  10  15
12  13  14
13  3  11
14  7  12
;
