param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  4  5  6  10  2  8  6  3  9  7  2  3  7  2
2  4  100  2  9  3  6  5  2  9  5  10  4  4  8  6
3  5  2  100  10  8  10  7  3  2  5  2  10  10  6  5
4  6  9  10  100  5  2  3  8  2  10  7  7  2  7  9
5  10  3  8  5  100  2  4  9  10  8  2  3  3  3  4
6  2  6  10  2  2  100  6  6  3  8  7  5  10  7  7
7  8  5  7  3  4  6  100  9  10  4  6  5  7  7  2
8  6  2  3  8  9  6  9  100  10  10  7  5  7  5  7
9  3  9  2  2  10  3  10  10  100  6  3  4  5  6  9
10  9  5  5  10  8  8  4  10  6  100  8  2  5  7  4
11  7  10  2  7  2  7  6  7  3  8  100  8  10  7  7
12  2  4  10  7  3  5  5  5  4  2  8  100  8  4  8
13  3  4  10  2  3  10  7  7  5  5  10  8  100  4  9
14  7  8  6  7  3  7  7  5  6  7  7  4  4  100  10
15  2  6  5  9  4  7  2  7  9  4  7  8  9  10  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  7  100  100  3  100  100  100  100  100  100  100  100  100  9
2  7  100  2  100  100  100  100  100  9  100  100  100  100  100  100
3  100  2  100  8  100  100  100  2  100  100  100  100  100  100  100
4  100  100  8  100  9  100  100  100  10  10  100  100  100  100  4
5  3  100  100  9  100  8  100  6  100  100  100  8  100  100  100
6  100  100  100  100  8  100  5  100  100  100  5  100  100  100  100
7  100  100  100  100  100  5  100  10  100  100  7  100  100  100  100
8  100  100  2  100  6  100  10  100  5  8  100  8  100  100  100
9  100  9  100  10  100  100  100  5  100  10  100  100  100  9  100
10  100  100  100  10  100  100  100  8  10  100  10  100  100  100  100
11  100  100  100  100  100  5  7  100  100  10  100  4  100  100  100
12  100  100  100  100  8  100  100  8  100  100  4  100  4  100  100
13  100  100  100  100  100  100  100  100  100  100  100  4  100  8  100
14  100  100  100  100  100  100  100  100  9  100  100  100  8  100  6
15  9  100  100  4  100  100  100  100  100  100  100  100  100  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  1  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  1  0  1  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  1  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  1  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  3
2  3  8
3  1  5
4  4  15
5  11  12
6  12  13
7  6  7
8  6  11
9  8  9
10  5  8
11  14  15
12  3  4
13  5  6
14  8  10
;
