param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  10  6  10  2  6  6  7  10  2  6  9  10  10  9
2  10  100  6  4  4  5  4  9  2  4  8  2  6  10  4
3  6  6  100  4  2  6  3  5  6  5  8  2  4  3  6
4  10  4  4  100  3  5  8  8  7  8  8  3  4  5  8
5  2  4  2  3  100  2  10  8  5  9  4  10  3  4  10
6  6  5  6  5  2  100  7  8  8  3  2  8  8  6  7
7  6  4  3  8  10  7  100  10  8  8  10  4  5  6  2
8  7  9  5  8  8  8  10  100  3  8  4  10  7  9  9
9  10  2  6  7  5  8  8  3  100  9  9  7  7  10  9
10  2  4  5  8  9  3  8  8  9  100  2  7  3  8  3
11  6  8  8  8  4  2  10  4  9  2  100  9  3  9  5
12  9  2  2  3  10  8  4  10  7  7  9  100  9  6  4
13  10  6  4  4  3  8  5  7  7  3  3  9  100  3  7
14  10  10  3  5  4  6  6  9  10  8  9  6  3  100  10
15  9  4  6  8  10  7  2  9  9  3  5  4  7  10  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  2  5  100  100  7  100  6  100  100  100  5  100  100  8
2  2  100  8  100  100  100  8  100  100  100  100  100  100  100  100
3  5  8  100  7  100  100  100  3  100  100  6  6  100  100  100
4  100  100  7  100  7  100  100  100  2  100  2  9  3  100  100
5  100  100  100  7  100  9  7  100  100  100  100  100  100  8  100
6  7  100  100  100  9  100  8  100  100  100  100  100  100  100  100
7  100  8  100  100  7  8  100  4  8  100  100  100  100  100  100
8  6  100  3  100  100  100  4  100  4  100  100  100  2  100  100
9  100  100  100  2  100  100  8  4  100  6  100  100  100  9  100
10  100  100  100  100  100  100  100  100  6  100  8  9  100  100  100
11  100  100  6  2  100  100  100  100  100  8  100  8  100  100  100
12  5  100  6  9  100  100  100  100  100  9  8  100  4  100  100
13  100  100  100  3  100  100  100  2  100  100  100  4  100  6  100
14  100  100  100  100  8  100  100  100  9  100  100  100  6  100  3
15  8  100  100  100  100  100  100  100  100  100  100  100  100  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  1  0  0  1  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  1  0  1  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  1  0  1  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  4  9
3  4  11
4  8  13
5  3  8
6  4  13
7  14  15
8  7  8
9  12  13
10  1  3
11  9  10
12  13  14
13  1  6
14  4  5
;
