param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  6  3  10  4  10  3  4  9  6  6  6  9  4  3
2  6  100  8  5  9  9  6  9  2  3  8  9  9  9  6
3  3  8  100  9  5  4  3  6  10  9  6  4  8  7  8
4  10  5  9  100  9  6  7  9  10  4  3  7  5  10  5
5  4  9  5  9  100  3  10  9  10  8  2  6  3  4  9
6  10  9  4  6  3  100  8  4  4  7  4  6  7  10  5
7  3  6  3  7  10  8  100  7  5  3  2  4  7  4  3
8  4  9  6  9  9  4  7  100  2  9  7  9  2  3  7
9  9  2  10  10  10  4  5  2  100  4  10  2  9  6  5
10  6  3  9  4  8  7  3  9  4  100  2  9  7  5  7
11  6  8  6  3  2  4  2  7  10  2  100  2  7  7  4
12  6  9  4  7  6  6  4  9  2  9  2  100  8  2  3
13  9  9  8  5  3  7  7  2  9  7  7  8  100  6  9
14  4  9  7  10  4  10  4  3  6  5  7  2  6  100  9
15  3  6  8  5  9  5  3  7  5  7  4  3  9  9  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  9  9  100  100  100  4  100  100  3  100  100  2  8  3
2  9  100  5  100  100  100  100  100  100  100  7  100  100  100  10
3  9  5  100  3  100  100  100  100  100  10  100  5  100  100  100
4  100  100  3  100  9  10  100  100  5  100  100  100  100  7  100
5  100  100  100  9  100  6  100  100  100  100  100  100  100  100  10
6  100  100  100  10  6  100  10  2  100  100  100  100  100  100  100
7  4  100  100  100  100  10  100  5  2  5  100  100  100  100  100
8  100  100  100  100  100  2  5  100  3  8  2  5  100  100  100
9  100  100  100  5  100  100  2  3  100  5  9  100  100  100  100
10  3  100  10  100  100  100  5  8  5  100  10  5  7  100  100
11  100  7  100  100  100  100  100  2  9  10  100  3  100  100  100
12  100  100  5  100  100  100  100  5  100  5  3  100  3  100  100
13  2  100  100  100  100  100  100  100  100  7  100  3  100  9  100
14  8  100  100  7  100  100  100  100  100  100  100  100  9  100  3
15  3  10  100  100  10  100  100  100  100  100  100  100  100  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  0  0  0  1  0  0  1  0  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  1  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  1  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  1  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  0  0  0  1  0  0  1  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  1  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  13
2  6  8
3  7  9
4  8  11
5  1  10
6  1  15
7  3  4
8  8  9
9  11  12
10  12  13
11  14  15
12  2  3
13  3  12
14  5  6
;
