param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  10  3  9  6  7  4  8  2  3  6  4  5  5  8
2  10  100  3  7  6  10  2  3  6  5  7  10  9  4  7
3  3  3  100  7  6  2  6  5  8  10  10  6  10  4  5
4  9  7  7  100  8  8  9  6  3  3  8  3  5  2  8
5  6  6  6  8  100  3  7  7  10  5  8  9  5  7  5
6  7  10  2  8  3  100  10  2  9  10  7  3  6  7  4
7  4  2  6  9  7  10  100  8  8  3  7  8  7  7  9
8  8  3  5  6  7  2  8  100  3  5  9  5  6  5  3
9  2  6  8  3  10  9  8  3  100  5  8  4  7  2  10
10  3  5  10  3  5  10  3  5  5  100  10  10  3  4  2
11  6  7  10  8  8  7  7  9  8  10  100  3  6  7  10
12  4  10  6  3  9  3  8  5  4  10  3  100  2  9  4
13  5  9  10  5  5  6  7  6  7  3  6  2  100  8  10
14  5  4  4  2  7  7  7  5  2  4  7  9  8  100  2
15  8  7  5  8  5  4  9  3  10  2  10  4  10  2  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  2  100  6  100  100  3  100  100  100  100  9  100  100  3
2  2  100  2  4  100  100  4  2  100  100  6  100  100  100  7
3  100  2  100  3  100  10  100  100  3  100  100  100  100  100  100
4  6  4  3  100  8  100  100  7  100  100  100  3  8  100  100
5  100  100  100  8  100  5  2  100  100  100  10  100  100  100  100
6  100  100  10  100  5  100  6  100  100  100  100  100  100  100  5
7  3  4  100  100  2  6  100  9  9  100  100  100  100  100  100
8  100  2  100  7  100  100  9  100  7  100  4  100  5  100  7
9  100  100  3  100  100  100  9  7  100  3  2  100  100  100  100
10  100  100  100  100  100  100  100  100  3  100  2  100  100  100  3
11  100  6  100  100  10  100  100  4  2  2  100  7  100  100  100
12  9  100  100  3  100  100  100  100  100  100  7  100  8  5  100
13  100  100  100  8  100  100  100  5  100  100  100  8  100  5  100
14  100  100  100  100  100  100  100  100  100  100  100  5  5  100  7
15  3  7  100  100  100  5  100  7  100  3  100  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  1  0  0  0  0  0  0  0  1
2  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  1  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  1  0  0  0
5  .  .  .  .  .  1  1  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  1  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  1  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  2  3
3  2  8
4  5  7
5  9  11
6  10  11
7  1  7
8  1  15
9  3  4
10  3  9
11  4  12
12  5  6
13  8  13
14  12  14
;
