param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  4  10  4  6  9  5  9  7  4  10  3  7  8  6
2  4  100  5  9  8  9  8  3  5  9  6  7  6  5  7
3  10  5  100  6  5  5  2  2  2  4  7  8  10  7  10
4  4  9  6  100  3  4  10  9  4  9  2  9  3  10  4
5  6  8  5  3  100  10  3  3  6  8  9  4  10  7  7
6  9  9  5  4  10  100  7  4  3  7  4  10  2  5  4
7  5  8  2  10  3  7  100  3  4  3  6  4  6  9  7
8  9  3  2  9  3  4  3  100  6  10  10  4  7  5  10
9  7  5  2  4  6  3  4  6  100  2  9  4  2  5  2
10  4  9  4  9  8  7  3  10  2  100  8  4  9  8  2
11  10  6  7  2  9  4  6  10  9  8  100  5  7  10  2
12  3  7  8  9  4  10  4  4  4  4  5  100  4  8  7
13  7  6  10  3  10  2  6  7  2  9  7  4  100  5  3
14  8  5  7  10  7  5  9  5  5  8  10  8  5  100  10
15  6  7  10  4  7  4  7  10  2  2  2  7  3  10  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  7  100  100  100  100  100  100  100  100  100  9  100  100  9
2  7  100  8  8  100  100  100  100  100  100  6  100  100  100  100
3  100  8  100  8  100  100  100  100  100  100  100  100  100  100  8
4  100  8  8  100  9  100  100  100  100  100  10  100  100  100  100
5  100  100  100  9  100  2  7  100  100  100  3  100  100  100  100
6  100  100  100  100  2  100  4  100  100  100  9  2  100  100  100
7  100  100  100  100  7  4  100  6  100  100  100  100  100  100  100
8  100  100  100  100  100  100  6  100  8  100  8  100  100  8  100
9  100  100  100  100  100  100  100  8  100  7  100  100  3  8  100
10  100  100  100  100  100  100  100  100  7  100  9  100  100  100  100
11  100  6  100  10  3  9  100  8  100  9  100  2  100  100  100
12  9  100  100  100  100  2  100  100  100  100  2  100  10  100  100
13  100  100  100  100  100  100  100  100  3  100  100  10  100  6  100
14  100  100  100  100  100  100  100  8  8  100  100  100  6  100  3
15  9  100  8  100  100  100  100  100  100  100  100  100  100  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  1  0  0  0  0  0  0  1  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  1  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  1  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  1  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  5  6
2  6  12
3  11  12
4  9  13
5  14  15
6  6  7
7  2  11
8  7  8
9  13  14
10  1  2
11  9  10
12  2  3
13  2  4
14  3  15
;
