param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  7  4  5  5  3  5  3  3  9  9  9  3  6  7
2  7  100  5  3  6  8  2  4  3  2  7  2  10  10  6
3  4  5  100  7  9  7  9  6  2  2  4  4  9  8  5
4  5  3  7  100  10  6  8  2  5  4  9  7  9  3  10
5  5  6  9  10  100  6  4  4  7  3  10  6  2  10  4
6  3  8  7  6  6  100  7  4  4  4  7  10  10  6  8
7  5  2  9  8  4  7  100  2  5  3  10  9  7  10  10
8  3  4  6  2  4  4  2  100  4  3  3  7  4  10  10
9  3  3  2  5  7  4  5  4  100  5  2  2  3  2  4
10  9  2  2  4  3  4  3  3  5  100  4  8  4  3  3
11  9  7  4  9  10  7  10  3  2  4  100  10  9  5  9
12  9  2  4  7  6  10  9  7  2  8  10  100  5  7  7
13  3  10  9  9  2  10  7  4  3  4  9  5  100  7  4
14  6  10  8  3  10  6  10  10  2  3  5  7  7  100  8
15  7  6  5  10  4  8  10  10  4  3  9  7  4  8  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  9  3  100  100  100  100  100  100  100  100  100  100  100  10
2  9  100  4  100  100  100  100  100  100  4  5  100  2  100  7
3  3  4  100  8  100  100  100  100  100  100  7  100  100  100  6
4  100  100  8  100  7  100  100  100  3  100  100  100  7  100  100
5  100  100  100  7  100  3  100  100  100  100  9  100  7  100  100
6  100  100  100  100  3  100  8  100  100  8  9  100  3  100  3
7  100  100  100  100  100  8  100  4  100  100  100  100  100  100  100
8  100  100  100  100  100  100  4  100  8  3  100  100  5  100  10
9  100  100  100  3  100  100  100  8  100  5  100  100  100  100  100
10  100  4  100  100  100  8  100  3  5  100  3  5  100  100  6
11  100  5  7  100  9  9  100  100  100  3  100  5  4  3  100
12  100  100  100  100  100  100  100  100  100  5  5  100  9  4  100
13  100  2  100  7  7  3  100  5  100  100  4  9  100  7  100
14  100  100  100  100  100  100  100  100  100  100  3  4  7  100  6
15  10  7  6  100  100  3  100  10  100  6  100  100  100  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  1  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  1  0  0  1  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  1  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  1  0  1
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  1  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  1  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  1  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  1  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  13
2  1  3
3  4  9
4  5  6
5  6  13
6  6  15
7  8  10
8  10  11
9  11  14
10  2  3
11  2  10
12  7  8
13  12  14
14  9  10
;
