param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  6  4  3  10  5  5  3  9  2  6  7  5  3  8
2  6  100  3  10  10  6  3  9  5  3  7  4  2  6  9
3  4  3  100  2  8  2  9  10  9  5  7  7  2  3  7
4  3  10  2  100  9  9  9  9  2  10  5  3  9  3  2
5  10  10  8  9  100  7  2  6  4  10  4  8  7  5  7
6  5  6  2  9  7  100  4  7  8  3  4  3  9  2  7
7  5  3  9  9  2  4  100  10  9  6  10  7  10  8  5
8  3  9  10  9  6  7  10  100  8  3  7  10  6  3  3
9  9  5  9  2  4  8  9  8  100  9  8  8  4  7  10
10  2  3  5  10  10  3  6  3  9  100  6  3  3  9  7
11  6  7  7  5  4  4  10  7  8  6  100  9  3  8  5
12  7  4  7  3  8  3  7  10  8  3  9  100  10  7  4
13  5  2  2  9  7  9  10  6  4  3  3  10  100  6  2
14  3  6  3  3  5  2  8  3  7  9  8  7  6  100  7
15  8  9  7  2  7  7  5  3  10  7  5  4  2  7  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  5  100  100  100  10  100  100  100  10  100  100  7  100  5
2  5  100  10  100  100  100  100  100  100  100  100  100  100  100  100
3  100  10  100  8  100  100  100  100  100  100  100  3  100  100  6
4  100  100  8  100  10  100  100  100  100  100  3  100  7  4  100
5  100  100  100  10  100  3  100  100  100  7  100  9  100  100  100
6  10  100  100  100  3  100  5  100  100  100  9  6  100  100  100
7  100  100  100  100  100  5  100  2  100  100  100  100  100  100  10
8  100  100  100  100  100  100  2  100  10  10  100  9  100  100  100
9  100  100  100  100  100  100  100  10  100  10  100  100  100  100  100
10  10  100  100  100  7  100  100  10  10  100  3  100  100  100  9
11  100  100  100  3  100  9  100  100  100  3  100  10  100  100  100
12  100  100  3  100  9  6  100  9  100  100  10  100  3  100  100
13  7  100  100  7  100  100  100  100  100  100  100  3  100  8  7
14  100  100  100  4  100  100  100  100  100  100  100  100  8  100  6
15  5  100  6  100  100  100  10  100  100  9  100  100  7  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  1  0  0  1
4  .  .  .  .  0  0  0  0  0  0  1  0  1  1  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  1  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  1  0  0  0
4  .  .  .  .  0  0  0  0  0  0  1  0  0  1  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  7  8
2  3  12
3  4  11
4  5  6
5  10  11
6  12  13
7  4  14
8  1  2
9  1  15
10  6  7
11  3  15
12  6  12
13  14  15
14  4  13
;
