param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  6  6  2  4  5  9  7  4  9  7  3  8  2  3
2  6  100  9  5  9  9  3  10  4  8  6  8  2  4  7
3  6  9  100  3  6  5  9  10  8  9  4  2  10  2  10
4  2  5  3  100  2  7  9  4  3  6  4  9  6  8  3
5  4  9  6  2  100  3  5  4  6  4  4  5  10  5  2
6  5  9  5  7  3  100  4  6  8  2  9  3  2  2  5
7  9  3  9  9  5  4  100  6  8  9  8  9  10  10  10
8  7  10  10  4  4  6  6  100  3  4  7  5  6  7  10
9  4  4  8  3  6  8  8  3  100  2  10  7  7  6  10
10  9  8  9  6  4  2  9  4  2  100  2  2  2  8  5
11  7  6  4  4  4  9  8  7  10  2  100  2  8  4  3
12  3  8  2  9  5  3  9  5  7  2  2  100  2  10  4
13  8  2  10  6  10  2  10  6  7  2  8  2  100  7  8
14  2  4  2  8  5  2  10  7  6  8  4  10  7  100  6
15  3  7  10  3  2  5  10  10  10  5  3  4  8  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  3  100  100  100  100  100  6  100  100  100  100  100  5  8
2  3  100  4  10  10  9  100  100  10  100  100  100  100  100  100
3  100  4  100  6  100  100  100  4  7  100  100  100  100  10  100
4  100  10  6  100  7  100  100  100  100  100  9  6  100  100  9
5  100  10  100  7  100  4  100  100  100  3  100  100  3  100  7
6  100  9  100  100  4  100  4  100  100  100  100  4  100  100  3
7  100  100  100  100  100  4  100  5  100  100  100  100  100  100  100
8  6  100  4  100  100  100  5  100  4  100  6  100  100  100  100
9  100  10  7  100  100  100  100  4  100  6  5  100  100  100  100
10  100  100  100  100  3  100  100  100  6  100  3  100  100  100  100
11  100  100  100  9  100  100  100  6  5  3  100  9  100  100  100
12  100  100  100  6  100  4  100  100  100  100  9  100  3  100  100
13  100  100  100  100  3  100  100  100  100  100  100  3  100  9  100
14  5  100  10  100  100  100  100  100  100  100  100  100  9  100  7
15  8  100  100  9  7  3  100  100  100  100  100  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  1  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  1  0  0  1  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  1  0  0  1  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  5  10
3  5  13
4  6  15
5  10  11
6  12  13
7  2  3
8  3  8
9  5  6
10  6  7
11  8  9
12  1  14
13  7  8
14  3  4
;
