param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  6  4  2  6  8  5  6  7  5  6  2  8  7  3
2  6  100  7  6  5  4  3  9  9  5  3  8  8  2  9
3  4  7  100  9  7  3  6  8  8  8  4  3  5  7  7
4  2  6  9  100  8  8  8  7  4  5  7  8  5  10  5
5  6  5  7  8  100  10  5  2  10  3  10  9  7  9  2
6  8  4  3  8  10  100  7  5  3  3  6  2  10  3  3
7  5  3  6  8  5  7  100  6  10  5  8  2  4  4  2
8  6  9  8  7  2  5  6  100  5  7  3  2  7  6  8
9  7  9  8  4  10  3  10  5  100  3  4  7  6  4  3
10  5  5  8  5  3  3  5  7  3  100  9  10  6  9  9
11  6  3  4  7  10  6  8  3  4  9  100  7  2  2  3
12  2  8  3  8  9  2  2  2  7  10  7  100  5  5  10
13  8  8  5  5  7  10  4  7  6  6  2  5  100  7  2
14  7  2  7  10  9  3  4  6  4  9  2  5  7  100  2
15  3  9  7  5  2  3  2  8  3  9  3  10  2  2  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  9  100  100  100  100  4  100  100  5  100  100  100  100  10
2  9  100  5  100  100  100  100  2  100  100  100  100  100  100  100
3  100  5  100  2  100  100  100  100  6  100  100  100  100  6  100
4  100  100  2  100  7  100  100  100  100  100  100  100  100  100  100
5  100  100  100  7  100  10  100  100  100  7  100  100  100  100  100
6  100  100  100  100  10  100  4  100  100  100  100  100  100  100  100
7  4  100  100  100  100  4  100  2  100  100  9  100  100  100  100
8  100  2  100  100  100  100  2  100  9  100  6  100  100  100  8
9  100  100  6  100  100  100  100  9  100  6  6  100  100  100  100
10  5  100  100  100  7  100  100  100  6  100  9  100  100  100  100
11  100  100  100  100  100  100  9  6  6  9  100  10  100  100  100
12  100  100  100  100  100  100  100  100  100  100  10  100  6  100  100
13  100  100  100  100  100  100  100  100  100  100  100  6  100  6  9
14  100  100  6  100  100  100  100  100  100  100  100  100  6  100  9
15  10  100  100  100  100  100  100  8  100  100  100  100  9  9  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  1  0  0  1  0  0  0  0  0
2  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  1  0  0  0  0  1  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  1
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  1  0  0  1  0  0  0  0  0
2  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  8
2  3  4
3  7  8
4  1  7
5  6  7
6  1  10
7  2  3
8  3  9
9  3  14
10  8  11
11  12  13
12  13  14
13  4  5
14  8  15
;
