param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  3  2  8  4  9  4  7  3  10  10  5  9  9  8
2  3  100  5  10  10  6  3  4  5  3  5  8  4  2  8
3  2  5  100  2  5  3  4  4  6  5  9  9  8  2  7
4  8  10  2  100  9  8  6  2  8  2  2  4  3  6  9
5  4  10  5  9  100  10  3  4  5  5  10  2  3  7  9
6  9  6  3  8  10  100  5  6  6  7  10  7  7  6  10
7  4  3  4  6  3  5  100  3  8  10  7  4  9  5  3
8  7  4  4  2  4  6  3  100  4  5  4  5  7  3  8
9  3  5  6  8  5  6  8  4  100  8  8  3  6  7  6
10  10  3  5  2  5  7  10  5  8  100  5  6  2  3  5
11  10  5  9  2  10  10  7  4  8  5  100  4  9  6  6
12  5  8  9  4  2  7  4  5  3  6  4  100  3  6  2
13  9  4  8  3  3  7  9  7  6  2  9  3  100  9  6
14  9  2  2  6  7  6  5  3  7  3  6  6  9  100  9
15  8  8  7  9  9  10  3  8  6  5  6  2  6  9  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  5  100  100  100  100  100  100  100  100  100  100  100  100  8
2  5  100  9  100  9  100  3  100  100  100  100  100  100  100  100
3  100  9  100  7  7  100  5  100  100  100  100  100  10  100  6
4  100  100  7  100  5  100  100  3  100  100  100  100  9  100  100
5  100  9  7  5  100  3  100  100  100  100  100  100  8  100  100
6  100  100  100  100  3  100  10  100  100  2  100  100  100  100  8
7  100  3  5  100  100  10  100  2  100  100  6  10  100  100  100
8  100  100  100  3  100  100  2  100  9  10  100  100  100  100  100
9  100  100  100  100  100  100  100  9  100  8  9  100  100  100  100
10  100  100  100  100  100  2  100  10  8  100  10  100  10  100  100
11  100  100  100  100  100  100  6  100  9  10  100  6  100  100  100
12  100  100  100  100  100  100  10  100  100  100  6  100  2  100  10
13  100  100  10  9  8  100  100  100  100  10  100  2  100  7  100
14  100  100  100  100  100  100  100  100  100  100  100  100  7  100  5
15  8  100  6  100  100  8  100  100  100  100  100  10  100  5  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  1  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  1  0  0  0  0  0  0  0  1
4  .  .  .  .  1  0  0  1  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  1  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  1  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  1  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  1  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  1  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  6  10
2  7  8
3  12  13
4  2  7
5  4  8
6  5  6
7  1  2
8  3  7
9  4  5
10  14  15
11  3  15
12  7  11
13  11  12
14  9  10
;
