param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  9  7  5  6  5  5  10  2  10  8  9  2  8  2
2  9  100  4  2  2  9  4  3  10  5  3  4  10  5  6
3  7  4  100  9  2  6  4  9  10  7  3  10  9  8  5
4  5  2  9  100  10  6  5  3  5  3  6  5  8  9  5
5  6  2  2  10  100  5  2  3  9  8  5  2  3  5  9
6  5  9  6  6  5  100  5  4  4  5  10  6  7  8  2
7  5  4  4  5  2  5  100  2  5  2  9  2  3  2  10
8  10  3  9  3  3  4  2  100  10  3  8  7  8  10  6
9  2  10  10  5  9  4  5  10  100  4  4  8  3  5  4
10  10  5  7  3  8  5  2  3  4  100  10  5  9  2  2
11  8  3  3  6  5  10  9  8  4  10  100  5  9  4  10
12  9  4  10  5  2  6  2  7  8  5  5  100  6  5  7
13  2  10  9  8  3  7  3  8  3  9  9  6  100  9  7
14  8  5  8  9  5  8  2  10  5  2  4  5  9  100  4
15  2  6  5  5  9  2  10  6  4  2  10  7  7  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  5  6  100  100  100  100  100  100  100  100  3  100  100  4
2  5  100  6  100  100  100  100  100  100  100  100  100  100  4  100
3  6  6  100  5  100  100  100  100  100  100  100  100  100  100  100
4  100  100  5  100  4  10  100  100  3  100  7  2  9  100  100
5  100  100  100  4  100  7  100  100  100  100  6  100  100  100  5
6  100  100  100  10  7  100  8  100  100  100  100  9  100  100  100
7  100  100  100  100  100  8  100  10  9  100  100  100  100  100  100
8  100  100  100  100  100  100  10  100  2  100  100  7  100  100  100
9  100  100  100  3  100  100  9  2  100  4  100  100  10  100  100
10  100  100  100  100  100  100  100  100  4  100  3  6  100  100  100
11  100  100  100  7  6  100  100  100  100  3  100  2  9  100  100
12  3  100  100  2  100  9  100  7  100  6  2  100  10  100  100
13  100  100  100  9  100  100  100  100  10  100  9  10  100  6  100
14  100  4  100  100  100  100  100  100  100  100  100  100  6  100  10
15  4  100  100  100  5  100  100  100  100  100  100  100  100  10  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  1  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  1  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  1  0  0  1  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  0  0  0  0  0  1  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  1  0  0  1  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  4  12
2  8  9
3  11  12
4  1  12
5  4  9
6  10  11
7  1  15
8  2  14
9  4  5
10  1  2
11  3  4
12  13  14
13  5  6
14  6  7
;
