param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  4  9  2  5  6  5  9  10  2  9  10  9  8  7
2  4  100  6  8  3  6  10  7  10  9  7  8  5  7  8
3  9  6  100  4  10  5  2  6  7  3  6  9  5  3  9
4  2  8  4  100  7  9  9  8  6  3  5  3  5  10  8
5  5  3  10  7  100  5  10  5  7  9  10  3  3  10  10
6  6  6  5  9  5  100  9  6  7  6  9  10  4  6  6
7  5  10  2  9  10  9  100  6  4  7  2  9  10  9  2
8  9  7  6  8  5  6  6  100  6  8  6  2  2  3  4
9  10  10  7  6  7  7  4  6  100  6  10  6  8  2  5
10  2  9  3  3  9  6  7  8  6  100  4  4  3  9  6
11  9  7  6  5  10  9  2  6  10  4  100  10  10  8  4
12  10  8  9  3  3  10  9  2  6  4  10  100  2  10  4
13  9  5  5  5  3  4  10  2  8  3  10  2  100  6  10
14  8  7  3  10  10  6  9  3  2  9  8  10  6  100  10
15  7  8  9  8  10  6  2  4  5  6  4  4  10  10  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  4  100  100  6  100  5  100  100  100  100  2  100  100  2
2  4  100  5  100  100  100  100  100  100  6  100  100  100  100  8
3  100  5  100  9  100  100  100  100  6  100  100  9  100  8  100
4  100  100  9  100  5  100  4  100  9  9  100  10  2  100  100
5  6  100  100  5  100  9  100  6  100  100  100  100  100  100  100
6  100  100  100  100  9  100  9  100  100  100  100  100  100  7  100
7  5  100  100  4  100  9  100  6  100  100  100  100  100  100  100
8  100  100  100  100  6  100  6  100  3  100  100  100  6  100  100
9  100  100  6  9  100  100  100  3  100  7  100  100  100  100  100
10  100  6  100  9  100  100  100  100  7  100  4  100  100  100  100
11  100  100  100  100  100  100  100  100  100  4  100  9  100  100  5
12  2  100  9  10  100  100  100  100  100  100  9  100  3  100  100
13  100  100  100  2  100  100  100  6  100  100  100  3  100  6  100
14  100  100  8  100  100  7  100  100  100  100  100  100  6  100  2
15  2  8  100  100  100  100  100  100  100  100  5  100  100  2  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  1  0  0  1
2  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0
3  .  .  .  0  0  0  0  0  1  0  0  0  0  0  0
4  .  .  .  .  1  0  1  0  0  0  0  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  1
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  1  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  12
2  1  15
3  4  13
4  14  15
5  8  9
6  12  13
7  1  2
8  4  7
9  10  11
10  2  3
11  4  5
12  11  15
13  2  10
14  3  9
;
