param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  5  4  8  3  4  6  2  7  9  5  8  9  7  5
2  5  100  8  3  8  5  6  3  3  9  9  7  4  3  10
3  4  8  100  3  4  7  9  8  6  4  10  2  7  2  6
4  8  3  3  100  6  2  3  4  3  7  2  2  7  3  10
5  3  8  4  6  100  2  4  9  8  9  7  5  7  7  3
6  4  5  7  2  2  100  5  9  10  5  5  6  5  4  5
7  6  6  9  3  4  5  100  7  6  3  8  5  10  9  7
8  2  3  8  4  9  9  7  100  2  10  5  10  5  9  3
9  7  3  6  3  8  10  6  2  100  5  8  6  9  7  9
10  9  9  4  7  9  5  3  10  5  100  5  10  7  7  5
11  5  9  10  2  7  5  8  5  8  5  100  9  3  3  4
12  8  7  2  2  5  6  5  10  6  10  9  100  9  4  4
13  9  4  7  7  7  5  10  5  9  7  3  9  100  9  6
14  7  3  2  3  7  4  9  9  7  7  3  4  9  100  8
15  5  10  6  10  3  5  7  3  9  5  4  4  6  8  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  100  5  9  100  100  100  100  100  100  10  100  100  100  8  9
2  5  100  6  100  100  100  100  100  4  10  100  100  100  100  100
3  9  6  100  2  9  100  100  100  100  100  9  100  100  100  10
4  100  100  2  100  8  100  100  100  100  100  8  100  100  100  100
5  100  100  9  8  100  4  100  100  100  100  100  100  6  5  100
6  100  100  100  100  4  100  4  100  100  100  100  100  9  100  100
7  100  100  100  100  100  4  100  3  100  100  100  100  100  100  100
8  100  100  100  100  100  100  3  100  5  100  100  100  100  100  100
9  100  4  100  100  100  100  100  5  100  2  100  100  100  100  100
10  10  10  100  100  100  100  100  100  2  100  6  100  100  100  100
11  100  100  9  8  100  100  100  100  100  6  100  7  9  100  100
12  100  100  100  100  100  100  100  100  100  100  7  100  2  100  100
13  100  100  100  100  6  9  100  100  100  100  9  2  100  5  100
14  8  100  100  100  5  100  100  100  100  100  100  100  5  100  2
15  9  100  10  100  100  100  100  100  100  100  100  100  100  2  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  1  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  3  4
2  9  10
3  12  13
4  14  15
5  7  8
6  2  9
7  5  6
8  6  7
9  1  2
10  5  14
11  8  9
12  13  14
13  2  3
14  10  11
;
