param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  4  5  9  10  5  2  7  3  7  3  7  10  7  3  10
2  4  100  9  5  2  8  10  8  4  3  10  2  7  2  7  5
3  5  9  100  8  2  10  9  3  4  6  6  7  8  2  7  3
4  9  5  8  100  10  9  5  7  10  9  5  10  8  8  8  9
5  10  2  2  10  100  9  5  2  3  4  8  10  2  2  3  7
6  5  8  10  9  9  100  8  8  2  7  9  5  3  2  4  7
7  2  10  9  5  5  8  100  9  6  10  3  7  4  7  9  9
8  7  8  3  7  2  8  9  100  5  7  4  5  10  7  4  8
9  3  4  4  10  3  2  6  5  100  9  3  9  2  6  2  4
10  7  3  6  9  4  7  10  7  9  100  5  3  4  4  5  5
11  3  10  6  5  8  9  3  4  3  5  100  4  5  2  8  3
12  7  2  7  10  10  5  7  5  9  3  4  100  5  7  3  7
13  10  7  8  8  2  3  4  10  2  4  5  5  100  10  5  7
14  7  2  2  8  2  2  7  7  6  4  2  7  10  100  10  6
15  3  7  7  8  3  4  9  4  2  5  8  3  5  10  100  7
16  10  5  3  9  7  7  9  8  4  5  3  7  7  6  7  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  7  100  100  100  100  8  7  100  100  9  100  100  100  100  4
2  7  100  5  100  100  100  100  3  100  2  100  100  100  100  100  100
3  100  5  100  4  100  100  100  100  100  10  5  100  100  100  100  100
4  100  100  4  100  7  8  100  100  100  100  100  100  100  100  100  4
5  100  100  100  7  100  10  100  100  9  100  9  9  100  100  100  100
6  100  100  100  8  10  100  2  100  100  100  100  100  100  100  100  100
7  8  100  100  100  100  2  100  7  7  100  100  100  100  5  100  100
8  7  3  100  100  100  100  7  100  9  2  100  10  100  100  100  100
9  100  100  100  100  9  100  7  9  100  7  100  100  100  100  100  100
10  100  2  10  100  100  100  100  2  7  100  2  3  100  100  100  8
11  9  100  5  100  9  100  100  100  100  2  100  2  10  100  100  100
12  100  100  100  100  9  100  100  10  100  3  2  100  7  100  100  100
13  100  100  100  100  100  100  100  100  100  100  10  7  100  4  2  8
14  100  100  100  100  100  100  5  100  100  100  100  100  4  100  4  10
15  100  100  100  100  100  100  100  100  100  100  100  100  2  4  100  7
16  4  100  100  4  100  100  100  100  100  8  100  100  8  10  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  1  0  0  0  0  1  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  10
2  6  7
3  8  10
4  10  11
5  11  12
6  13  15
7  1  16
8  3  4
9  4  16
10  13  14
11  2  3
12  7  14
13  4  5
14  7  8
15  7  9
;
