param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  4  8  4  7  5  6  10  10  7  2  10  3  2  2
2  5  100  10  3  4  5  4  8  4  2  10  2  3  7  9  9
3  4  10  100  6  10  10  9  10  9  6  2  7  8  5  9  9
4  8  3  6  100  3  9  9  2  7  5  2  7  3  8  2  2
5  4  4  10  3  100  4  8  8  6  8  7  9  3  7  3  3
6  7  5  10  9  4  100  10  5  10  8  6  2  7  3  2  6
7  5  4  9  9  8  10  100  9  4  7  6  3  4  3  6  8
8  6  8  10  2  8  5  9  100  5  4  9  4  8  7  9  8
9  10  4  9  7  6  10  4  5  100  8  8  7  10  8  8  8
10  10  2  6  5  8  8  7  4  8  100  9  3  4  3  3  6
11  7  10  2  2  7  6  6  9  8  9  100  4  10  6  8  2
12  2  2  7  7  9  2  3  4  7  3  4  100  8  3  4  3
13  10  3  8  3  3  7  4  8  10  4  10  8  100  5  4  5
14  3  7  5  8  7  3  3  7  8  3  6  3  5  100  10  10
15  2  9  9  2  3  2  6  9  8  3  8  4  4  10  100  6
16  2  9  9  2  3  6  8  8  8  6  2  3  5  10  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  2  100  100  100  100  100  4  3  6  100  100  100  100  100  6
2  2  100  5  9  100  100  100  100  100  2  100  100  100  100  100  100
3  100  5  100  3  100  100  100  100  100  100  100  6  100  100  100  4
4  100  9  3  100  3  10  100  100  100  100  100  100  100  100  100  100
5  100  100  100  3  100  8  6  100  100  100  100  100  100  100  100  8
6  100  100  100  10  8  100  8  100  100  9  100  3  100  100  100  100
7  100  100  100  100  6  8  100  6  100  100  100  100  5  100  100  7
8  4  100  100  100  100  100  6  100  5  8  4  100  100  2  100  100
9  3  100  100  100  100  100  100  5  100  3  100  7  100  100  100  100
10  6  2  100  100  100  9  100  8  3  100  2  100  100  100  8  100
11  100  100  100  100  100  100  100  4  100  2  100  4  3  100  10  100
12  100  100  6  100  100  3  100  100  7  100  4  100  9  5  100  100
13  100  100  100  100  100  100  5  100  100  100  3  9  100  6  2  100
14  100  100  100  100  100  100  100  2  100  100  100  5  6  100  5  100
15  100  100  100  100  100  100  100  100  100  8  10  100  2  5  100  9
16  6  100  4  100  8  100  7  100  100  100  100  100  100  100  9  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  1  1  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  1
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  2  10
3  8  14
4  10  11
5  13  15
6  1  9
7  3  4
8  4  5
9  6  12
10  11  13
11  1  8
12  3  16
13  11  12
14  2  3
15  7  13
;
