param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  10  9  5  9  7  7  2  2  2  7  7  7  4  9  10
2  10  100  5  3  9  2  5  9  7  10  9  2  3  5  2  3
3  9  5  100  5  5  2  8  5  7  9  10  4  5  2  5  2
4  5  3  5  100  2  4  3  6  9  4  6  5  6  10  3  7
5  9  9  5  2  100  2  6  6  8  5  3  8  10  9  8  3
6  7  2  2  4  2  100  2  10  6  4  7  5  9  10  3  8
7  7  5  8  3  6  2  100  8  3  10  2  10  5  4  3  10
8  2  9  5  6  6  10  8  100  4  10  3  3  4  7  2  9
9  2  7  7  9  8  6  3  4  100  10  10  8  7  4  10  8
10  2  10  9  4  5  4  10  10  10  100  10  10  6  2  4  6
11  7  9  10  6  3  7  2  3  10  10  100  6  4  7  10  3
12  7  2  4  5  8  5  10  3  8  10  6  100  6  2  5  9
13  7  3  5  6  10  9  5  4  7  6  4  6  100  10  3  8
14  4  5  2  10  9  10  4  7  4  2  7  2  10  100  9  7
15  9  2  5  3  8  3  3  2  10  4  10  5  3  9  100  4
16  10  3  2  7  3  8  10  9  8  6  3  9  8  7  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  100  100  100  100  100  100  100  100  100  100  10  100  100  4
2  3  100  6  2  100  6  100  100  7  100  100  100  100  100  100  100
3  100  6  100  8  100  10  10  100  100  100  100  100  100  100  7  100
4  100  2  8  100  7  2  9  100  100  100  100  100  100  100  8  3
5  100  100  100  7  100  8  100  100  100  100  100  100  6  100  100  100
6  100  6  10  2  8  100  9  100  100  100  100  100  8  100  100  100
7  100  100  10  9  100  9  100  7  3  2  100  100  100  100  100  100
8  100  100  100  100  100  100  7  100  3  2  100  100  100  100  3  100
9  100  7  100  100  100  100  3  3  100  2  100  100  100  100  10  100
10  100  100  100  100  100  100  2  2  2  100  10  100  100  100  100  100
11  100  100  100  100  100  100  100  100  100  10  100  9  100  7  100  100
12  100  100  100  100  100  100  100  100  100  100  9  100  2  100  100  3
13  10  100  100  100  6  8  100  100  100  100  100  2  100  5  2  8
14  100  100  100  100  100  100  100  100  100  100  7  100  5  100  8  100
15  100  100  7  8  100  100  100  3  10  100  100  100  2  8  100  8
16  4  100  100  3  100  100  100  100  100  100  100  3  8  100  8  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  1  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  0  0  0  0  0  0  0  1  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  0  0  1  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  1
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  1  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  1  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  4
2  4  6
3  7  10
4  8  10
5  9  10
6  12  13
7  13  15
8  1  2
9  4  16
10  8  15
11  12  16
12  13  14
13  2  3
14  5  13
15  11  14
;
