param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  5  5  3  8  7  8  2  2  3  2  4  6  2  2
2  5  100  9  2  7  3  10  2  2  9  8  9  4  9  3  9
3  5  9  100  7  9  2  10  8  10  9  9  6  10  7  9  10
4  5  2  7  100  5  7  2  6  7  8  4  5  2  7  2  8
5  3  7  9  5  100  8  4  3  2  4  6  2  9  3  6  6
6  8  3  2  7  8  100  3  2  2  10  8  10  2  10  10  3
7  7  10  10  2  4  3  100  5  7  3  6  2  5  4  8  3
8  8  2  8  6  3  2  5  100  9  6  5  8  9  10  9  8
9  2  2  10  7  2  2  7  9  100  3  9  8  6  4  2  9
10  2  9  9  8  4  10  3  6  3  100  2  3  10  2  5  10
11  3  8  9  4  6  8  6  5  9  2  100  10  3  3  7  5
12  2  9  6  5  2  10  2  8  8  3  10  100  9  7  2  6
13  4  4  10  2  9  2  5  9  6  10  3  9  100  5  5  9
14  6  9  7  7  3  10  4  10  4  2  3  7  5  100  10  3
15  2  3  9  2  6  10  8  9  2  5  7  2  5  10  100  6
16  2  9  10  8  6  3  3  8  9  10  5  6  9  3  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  100  100  7  100  9  100  100  100  2  100  100  100  100  3
2  9  100  7  100  100  6  100  100  100  100  100  8  9  100  100  100
3  100  7  100  7  100  100  9  100  100  100  100  5  100  100  6  5
4  100  100  7  100  3  100  100  100  100  100  8  100  100  2  100  100
5  7  100  100  3  100  8  9  5  10  100  2  100  7  100  100  3
6  100  6  100  100  8  100  7  2  100  100  100  4  100  100  6  100
7  9  100  9  100  9  7  100  8  100  100  100  100  9  100  100  8
8  100  100  100  100  5  2  8  100  4  100  100  100  100  100  100  7
9  100  100  100  100  10  100  100  4  100  10  100  4  100  100  100  100
10  100  100  100  100  100  100  100  100  10  100  3  100  100  100  100  100
11  2  100  100  8  2  100  100  100  100  3  100  4  100  100  5  4
12  100  8  5  100  100  4  100  100  4  100  4  100  5  100  100  100
13  100  9  100  100  7  100  9  100  100  100  100  5  100  6  10  100
14  100  100  100  2  100  100  100  100  100  100  100  100  6  100  3  100
15  100  100  6  100  100  6  100  100  100  100  5  100  10  3  100  8
16  3  100  5  100  3  100  8  7  100  100  4  100  100  100  8  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1
2  .  .  0  0  0  1  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  1  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0  0
6  .  .  .  .  .  .  1  1  0  0  0  1  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  11
2  4  14
3  5  11
4  6  8
5  1  16
6  4  5
7  10  11
8  14  15
9  6  12
10  8  9
11  11  12
12  3  12
13  12  13
14  2  6
15  6  7
;
