param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  9  8  8  4  5  6  9  4  5  5  10  8  6  7
2  8  100  8  9  8  10  4  7  3  10  10  10  5  6  7  10
3  9  8  100  3  2  2  6  5  3  6  3  8  4  8  7  9
4  8  9  3  100  6  7  9  9  9  3  2  6  8  6  10  6
5  8  8  2  6  100  10  7  4  2  9  8  10  4  5  4  4
6  4  10  2  7  10  100  7  5  3  7  10  9  2  5  2  9
7  5  4  6  9  7  7  100  10  5  5  8  8  3  2  9  6
8  6  7  5  9  4  5  10  100  2  4  5  6  10  10  2  4
9  9  3  3  9  2  3  5  2  100  7  10  9  7  6  6  4
10  4  10  6  3  9  7  5  4  7  100  10  3  4  7  7  6
11  5  10  3  2  8  10  8  5  10  10  100  4  3  8  10  8
12  5  10  8  6  10  9  8  6  9  3  4  100  4  9  9  2
13  10  5  4  8  4  2  3  10  7  4  3  4  100  2  9  6
14  8  6  8  6  5  5  2  10  6  7  8  9  2  100  8  7
15  6  7  7  10  4  2  9  2  6  7  10  9  9  8  100  5
16  7  10  9  6  4  9  6  4  4  6  8  2  6  7  5  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  4  100  100  100  100  100  9  100  100  100  100  100  2  100  6
2  4  100  3  5  100  7  5  100  100  100  100  100  100  100  100  100
3  100  3  100  2  100  100  100  100  100  100  6  100  100  100  100  10
4  100  5  2  100  4  100  100  100  100  100  100  10  100  100  100  100
5  100  100  100  4  100  3  100  100  100  100  100  100  100  7  100  100
6  100  7  100  100  3  100  6  100  100  100  100  100  100  100  100  100
7  100  5  100  100  100  6  100  7  100  100  100  100  100  100  100  7
8  9  100  100  100  100  100  7  100  9  10  100  100  100  100  10  100
9  100  100  100  100  100  100  100  9  100  10  100  100  100  6  100  100
10  100  100  100  100  100  100  100  10  10  100  9  6  100  100  100  100
11  100  100  6  100  100  100  100  100  100  9  100  8  100  100  100  100
12  100  100  100  10  100  100  100  100  100  6  8  100  4  100  100  100
13  100  100  100  100  100  100  100  100  100  100  100  4  100  4  7  100
14  2  100  100  100  7  100  100  100  6  100  100  100  4  100  5  100
15  100  100  100  100  100  100  100  10  100  100  100  100  7  5  100  7
16  6  100  10  100  100  100  7  100  100  100  100  100  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  1  0  1
2  .  .  1  0  0  0  1  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  14
2  3  4
3  2  3
4  5  6
5  1  2
6  4  5
7  12  13
8  13  14
9  2  7
10  14  15
11  1  16
12  3  11
13  9  14
14  10  12
15  7  8
;
