param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  5  10  4  9  5  2  8  4  4  8  5  6  6  7
2  8  100  9  2  3  3  5  3  10  4  3  8  4  6  10  4
3  5  9  100  9  4  10  7  2  10  8  3  7  6  8  10  6
4  10  2  9  100  4  8  10  6  2  6  3  8  6  3  7  5
5  4  3  4  4  100  9  6  9  6  4  2  7  9  10  10  7
6  9  3  10  8  9  100  10  8  9  8  10  2  2  2  6  4
7  5  5  7  10  6  10  100  3  10  3  8  8  10  9  9  9
8  2  3  2  6  9  8  3  100  5  8  2  9  9  3  9  5
9  8  10  10  2  6  9  10  5  100  4  2  3  3  4  10  2
10  4  4  8  6  4  8  3  8  4  100  6  2  4  3  10  4
11  4  3  3  3  2  10  8  2  2  6  100  8  4  9  9  10
12  8  8  7  8  7  2  8  9  3  2  8  100  8  6  8  5
13  5  4  6  6  9  2  10  9  3  4  4  8  100  7  7  10
14  6  6  8  3  10  2  9  3  4  3  9  6  7  100  2  4
15  6  10  10  7  10  6  9  9  10  10  9  8  7  2  100  3
16  7  4  6  5  7  4  9  5  2  4  10  5  10  4  3  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  100  100  100  100  100  100  100  100  100  100  100  100  100  5
2  3  100  10  100  100  100  100  100  100  5  100  7  100  100  100  100
3  100  10  100  8  100  100  100  100  100  100  100  100  100  100  100  100
4  100  100  8  100  7  100  100  6  100  100  100  100  100  100  100  100
5  100  100  100  7  100  5  100  100  100  100  100  100  100  100  100  100
6  100  100  100  100  5  100  7  100  100  100  5  100  100  100  5  7
7  100  100  100  100  100  7  100  7  100  100  6  100  100  100  5  4
8  100  100  100  6  100  100  7  100  4  7  100  4  100  100  100  5
9  100  100  100  100  100  100  100  4  100  9  100  2  7  100  5  100
10  100  5  100  100  100  100  100  7  9  100  5  100  100  100  8  100
11  100  100  100  100  100  5  6  100  100  5  100  9  10  100  100  100
12  100  7  100  100  100  100  100  4  2  100  9  100  4  100  100  100
13  100  100  100  100  100  100  100  100  7  100  10  4  100  2  9  100
14  100  100  100  100  100  100  100  100  100  100  100  100  2  100  6  100
15  100  100  100  100  100  5  5  100  5  8  100  100  9  6  100  9
16  5  100  100  100  100  7  4  5  100  100  100  100  100  100  9  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  1  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  1  0  0  0  1  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  1  1
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  1
9  .  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  1
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  9  12
2  13  14
3  1  2
4  7  16
5  8  9
6  12  13
7  1  16
8  2  10
9  5  6
10  6  11
11  6  15
12  7  15
13  8  16
14  4  8
15  3  4
;
