param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  2  7  9  10  10  9  5  8  3  6  4  8  5  7
2  3  100  8  2  10  4  6  3  10  10  6  4  5  8  8  10
3  2  8  100  7  5  2  8  7  5  6  10  9  9  7  6  7
4  7  2  7  100  7  8  6  2  2  3  10  4  7  6  3  2
5  9  10  5  7  100  4  2  4  5  2  9  3  4  6  2  8
6  10  4  2  8  4  100  5  9  2  3  7  3  3  5  2  3
7  10  6  8  6  2  5  100  7  7  10  7  4  3  7  9  8
8  9  3  7  2  4  9  7  100  3  8  5  6  6  8  4  8
9  5  10  5  2  5  2  7  3  100  2  10  7  2  8  4  3
10  8  10  6  3  2  3  10  8  2  100  3  3  9  6  8  7
11  3  6  10  10  9  7  7  5  10  3  100  5  9  3  5  7
12  6  4  9  4  3  3  4  6  7  3  5  100  7  8  9  9
13  4  5  9  7  4  3  3  6  2  9  9  7  100  9  3  5
14  8  8  7  6  6  5  7  8  8  6  3  8  9  100  7  6
15  5  8  6  3  2  2  9  4  4  8  5  9  3  7  100  2
16  7  10  7  2  8  3  8  8  3  7  7  9  5  6  2  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  7  100  100  100  100  100  100  100  100  5  100  100  100  9  7
2  7  100  8  100  100  8  100  100  100  100  4  100  100  100  100  100
3  100  8  100  8  100  5  100  100  100  100  100  100  100  100  100  8
4  100  100  8  100  4  3  100  100  100  100  100  100  100  100  8  100
5  100  100  100  4  100  10  100  100  100  100  2  100  100  100  10  100
6  100  8  5  3  10  100  8  6  100  100  100  100  100  100  100  100
7  100  100  100  100  100  8  100  5  100  100  100  100  5  100  100  100
8  100  100  100  100  100  6  5  100  8  6  100  10  8  100  100  100
9  100  100  100  100  100  100  100  8  100  2  100  100  100  100  100  100
10  100  100  100  100  100  100  100  6  2  100  3  100  100  100  100  100
11  5  4  100  100  2  100  100  100  100  3  100  4  100  3  100  100
12  100  100  100  100  100  100  100  10  100  100  4  100  3  2  2  100
13  100  100  100  100  100  100  5  8  100  100  100  3  100  6  100  100
14  100  100  100  100  100  100  100  100  100  100  3  2  6  100  7  10
15  9  100  100  8  10  100  100  100  100  100  100  2  100  7  100  7
16  7  100  8  100  100  100  100  100  100  100  100  100  100  10  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  1  0  0  0  0  0
3  .  .  .  0  0  1  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  1  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  1  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  1  1  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  1  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  1  1  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  5  11
2  9  10
3  12  14
4  12  15
5  4  6
6  10  11
7  11  14
8  12  13
9  2  11
10  4  5
11  1  11
12  3  6
13  7  8
14  7  13
15  6  8
;
