param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  4  3  10  8  9  10  2  3  2  6  4  6  2  6  4
2  4  100  3  7  3  4  4  3  8  4  8  8  9  6  7  8
3  3  3  100  5  6  3  10  2  10  6  10  10  9  7  9  9
4  10  7  5  100  5  9  8  8  5  8  2  3  3  8  3  9
5  8  3  6  5  100  6  4  7  2  10  8  4  9  9  5  2
6  9  4  3  9  6  100  8  8  9  4  9  6  7  4  4  3
7  10  4  10  8  4  8  100  9  4  2  8  9  10  9  5  7
8  2  3  2  8  7  8  9  100  3  4  6  4  7  2  10  4
9  3  8  10  5  2  9  4  3  100  7  4  2  8  2  8  8
10  2  4  6  8  10  4  2  4  7  100  2  7  3  5  2  6
11  6  8  10  2  8  9  8  6  4  2  100  2  5  3  8  3
12  4  8  10  3  4  6  9  4  2  7  2  100  8  7  10  5
13  6  9  9  3  9  7  10  7  8  3  5  8  100  4  9  10
14  2  6  7  8  9  4  9  2  2  5  3  7  4  100  10  7
15  6  7  9  3  5  4  5  10  8  2  8  10  9  10  100  8
16  4  8  9  9  2  3  7  4  8  6  3  5  10  7  8  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  100  100  100  100  100  100  100  100  100  100  3  100  6  10
2  8  100  5  100  100  8  100  100  100  100  100  100  5  100  100  100
3  100  5  100  8  100  100  100  5  100  100  100  100  100  3  100  100
4  100  100  8  100  10  5  5  100  100  100  4  100  100  3  100  100
5  100  100  100  10  100  4  100  8  100  100  100  8  100  100  100  100
6  100  8  100  5  4  100  5  8  100  100  3  100  100  100  100  100
7  100  100  100  5  100  5  100  9  100  100  100  100  100  100  100  100
8  100  100  5  100  8  8  9  100  3  100  100  100  6  10  4  100
9  100  100  100  100  100  100  100  3  100  4  100  100  100  9  100  9
10  100  100  100  100  100  100  100  100  4  100  9  100  100  100  100  100
11  100  100  100  4  100  3  100  100  100  9  100  7  100  100  100  100
12  100  100  100  100  8  100  100  100  100  100  7  100  2  100  100  100
13  3  5  100  100  100  100  100  6  100  100  100  2  100  3  100  8
14  100  100  3  3  100  100  100  10  9  100  100  100  3  100  8  3
15  6  100  100  100  100  100  100  4  100  100  100  100  100  8  100  3
16  10  100  100  100  100  100  100  100  9  100  100  100  8  3  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  1  0  0
4  .  .  .  .  0  0  1  0  0  0  1  0  0  1  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  1  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  1  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  1  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  1  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  1  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  12  13
2  1  13
3  3  14
4  4  14
5  6  11
6  8  9
7  13  14
8  14  16
9  15  16
10  4  11
11  5  6
12  8  15
13  9  10
14  2  3
15  4  7
;
