param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  8  8  5  10  4  5  8  7  6  4  2  10  6  4
2  5  100  3  2  5  10  4  5  9  4  8  3  9  3  6  2
3  8  3  100  5  3  2  8  10  3  10  10  9  2  4  9  6
4  8  2  5  100  7  6  9  7  8  8  10  8  4  2  2  7
5  5  5  3  7  100  3  8  9  4  2  6  10  4  6  9  7
6  10  10  2  6  3  100  7  7  3  2  7  9  9  3  9  2
7  4  4  8  9  8  7  100  6  6  3  5  6  9  3  8  3
8  5  5  10  7  9  7  6  100  7  7  8  10  2  2  6  10
9  8  9  3  8  4  3  6  7  100  9  3  7  9  10  8  4
10  7  4  10  8  2  2  3  7  9  100  2  6  4  4  9  9
11  6  8  10  10  6  7  5  8  3  2  100  5  10  7  5  3
12  4  3  9  8  10  9  6  10  7  6  5  100  4  2  8  3
13  2  9  2  4  4  9  9  2  9  4  10  4  100  8  9  8
14  10  3  4  2  6  3  3  2  10  4  7  2  8  100  4  2
15  6  6  9  2  9  9  8  6  8  9  5  8  9  4  100  6
16  4  2  6  7  7  2  3  10  4  9  3  3  8  2  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  2  100  10  100  100  100  100  100  100  100  100  100  100  8  3
2  2  100  2  100  100  100  9  100  6  100  100  100  100  100  100  7
3  100  2  100  10  100  100  4  100  100  100  100  7  100  100  100  100
4  10  100  10  100  10  100  100  100  100  100  100  100  100  100  100  100
5  100  100  100  10  100  3  100  100  100  100  100  100  100  100  100  100
6  100  100  100  100  3  100  10  5  100  100  100  100  100  100  100  100
7  100  9  4  100  100  10  100  4  100  3  100  100  100  100  100  100
8  100  100  100  100  100  5  4  100  9  100  100  100  100  100  100  100
9  100  6  100  100  100  100  100  9  100  4  100  100  100  3  100  100
10  100  100  100  100  100  100  3  100  4  100  2  3  100  100  100  100
11  100  100  100  100  100  100  100  100  100  2  100  2  100  100  10  3
12  100  100  7  100  100  100  100  100  100  3  2  100  8  100  100  100
13  100  100  100  100  100  100  100  100  100  100  100  8  100  9  100  7
14  100  100  100  100  100  100  100  100  3  100  100  100  9  100  9  100
15  8  100  100  100  100  100  100  100  100  100  10  100  100  9  100  9
16  3  7  100  100  100  100  100  100  100  100  3  100  7  100  9  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  1  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  1  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  1  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  1
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  1
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  2  3
3  10  11
4  11  12
5  1  16
6  5  6
7  7  10
8  9  14
9  11  16
10  3  7
11  7  8
12  9  10
13  6  8
14  13  16
15  1  15
;
