param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  10  3  4  10  9  8  10  6  10  4  6  7  5  2  2
2  10  100  8  4  5  3  10  8  4  8  5  6  3  10  10  4
3  3  8  100  6  4  7  6  4  2  8  6  7  2  10  10  7
4  4  4  6  100  3  5  4  4  3  7  7  10  2  4  7  3
5  10  5  4  3  100  4  2  2  5  6  2  9  4  6  3  7
6  9  3  7  5  4  100  7  5  10  3  2  4  9  2  2  4
7  8  10  6  4  2  7  100  8  9  2  2  7  6  3  5  4
8  10  8  4  4  2  5  8  100  9  6  7  10  5  2  3  4
9  6  4  2  3  5  10  9  9  100  10  7  6  3  10  10  2
10  10  8  8  7  6  3  2  6  10  100  2  5  3  5  3  5
11  4  5  6  7  2  2  2  7  7  2  100  3  4  6  3  3
12  6  6  7  10  9  4  7  10  6  5  3  100  4  7  6  9
13  7  3  2  2  4  9  6  5  3  3  4  4  100  6  10  10
14  5  10  10  4  6  2  3  2  10  5  6  7  6  100  8  9
15  2  10  10  7  3  2  5  3  10  3  3  6  10  8  100  10
16  2  4  7  3  7  4  4  4  2  5  3  9  10  9  10  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  100  3  100  100  100  100  100  100  8  100  100  100  100  9
2  5  100  8  100  100  100  100  7  100  100  100  100  100  100  100  100
3  100  8  100  4  100  100  100  100  4  7  100  100  9  100  100  100
4  3  100  4  100  4  100  9  100  100  100  100  100  3  100  5  10
5  100  100  100  4  100  9  100  8  100  4  6  100  100  7  100  100
6  100  100  100  100  9  100  6  7  100  100  5  100  100  100  100  100
7  100  100  100  9  100  6  100  8  100  100  100  5  100  100  100  100
8  100  7  100  100  8  7  8  100  6  8  100  100  100  100  100  100
9  100  100  4  100  100  100  100  6  100  5  100  100  100  100  100  100
10  100  100  7  100  4  100  100  8  5  100  10  100  100  100  100  3
11  8  100  100  100  6  5  100  100  100  10  100  6  3  100  8  100
12  100  100  100  100  100  100  5  100  100  100  6  100  10  100  100  100
13  100  100  9  3  100  100  100  100  100  100  3  10  100  8  3  100
14  100  100  100  100  7  100  100  100  100  100  100  100  8  100  10  100
15  100  100  100  5  100  100  100  100  100  100  8  100  3  10  100  5
16  9  100  100  10  100  100  100  100  100  3  100  100  100  100  5  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  1  0  0  0
5  .  .  .  .  .  0  0  0  0  1  0  0  0  1  0  0
6  .  .  .  .  .  .  1  0  0  0  1  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  1  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  1
11  .  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  1  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  1
11  .  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  4
2  4  13
3  10  16
4  11  13
5  13  15
6  3  4
7  3  9
8  4  5
9  5  10
10  1  2
11  6  11
12  7  12
13  6  7
14  8  9
15  5  14
;
