param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  7  3  8  9  7  2  4  3  6  2  10  3  2  4
2  9  100  5  9  6  9  10  5  5  6  3  5  8  2  10  10
3  7  5  100  6  7  2  9  10  2  7  5  4  6  9  4  7
4  3  9  6  100  8  9  5  2  8  3  9  2  6  5  7  5
5  8  6  7  8  100  5  7  6  4  8  9  9  2  10  4  3
6  9  9  2  9  5  100  9  3  6  8  3  3  10  8  8  8
7  7  10  9  5  7  9  100  7  9  3  2  8  10  8  5  3
8  2  5  10  2  6  3  7  100  9  9  10  6  10  7  5  7
9  4  5  2  8  4  6  9  9  100  8  2  4  9  4  7  2
10  3  6  7  3  8  8  3  9  8  100  6  2  7  4  8  10
11  6  3  5  9  9  3  2  10  2  6  100  6  4  3  5  6
12  2  5  4  2  9  3  8  6  4  2  6  100  6  8  5  10
13  10  8  6  6  2  10  10  10  9  7  4  6  100  2  7  8
14  3  2  9  5  10  8  8  7  4  4  3  8  2  100  9  5
15  2  10  4  7  4  8  5  5  7  8  5  5  7  9  100  8
16  4  10  7  5  3  8  3  7  2  10  6  10  8  5  8  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  100  100  100  100  100  100  6  100  100  100  100  100  100  6
2  3  100  3  100  4  100  100  3  100  100  100  7  100  9  100  100
3  100  3  100  10  100  100  100  100  100  100  100  100  100  3  100  3
4  100  100  10  100  3  3  100  6  100  100  100  100  100  100  7  100
5  100  4  100  3  100  3  100  100  100  100  5  100  5  100  100  100
6  100  100  100  3  3  100  10  100  100  100  100  100  100  100  100  3
7  100  100  100  100  100  10  100  10  100  100  7  100  3  100  7  4
8  100  3  100  6  100  100  10  100  10  100  2  100  100  100  100  100
9  6  100  100  100  100  100  100  10  100  6  100  100  100  7  10  100
10  100  100  100  100  100  100  100  100  6  100  9  100  10  100  100  100
11  100  100  100  100  5  100  7  2  100  9  100  5  100  9  100  100
12  100  7  100  100  100  100  100  100  100  100  5  100  9  100  100  9
13  100  100  100  100  5  100  3  100  100  10  100  9  100  10  100  100
14  100  9  3  100  100  100  100  100  7  100  9  100  10  100  3  100
15  100  100  100  7  100  100  7  100  10  100  100  100  100  3  100  6
16  6  100  3  100  100  3  4  100  100  100  100  9  100  100  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  1  0  1
4  .  .  .  .  1  1  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  1  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0  1
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  1  0  1
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  8  11
2  1  2
3  2  3
4  2  8
5  3  14
6  3  16
7  4  5
8  4  6
9  6  16
10  7  13
11  14  15
12  7  16
13  5  13
14  11  12
15  1  9
;
