param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  7  3  7  9  10  7  4  9  6  8  6  3  2  5
2  3  100  6  5  5  10  9  6  9  10  3  7  2  9  5  3
3  7  6  100  4  3  5  3  3  7  9  10  4  5  3  7  7
4  3  5  4  100  7  5  7  9  6  2  4  2  4  5  2  8
5  7  5  3  7  100  3  9  5  8  7  2  7  4  9  8  9
6  9  10  5  5  3  100  3  9  4  2  4  6  8  10  7  2
7  10  9  3  7  9  3  100  8  6  7  5  6  2  6  2  7
8  7  6  3  9  5  9  8  100  3  2  5  10  10  6  9  5
9  4  9  7  6  8  4  6  3  100  3  2  8  3  4  9  5
10  9  10  9  2  7  2  7  2  3  100  7  2  9  7  7  5
11  6  3  10  4  2  4  5  5  2  7  100  8  6  6  4  3
12  8  7  4  2  7  6  6  10  8  2  8  100  5  3  5  7
13  6  2  5  4  4  8  2  10  3  9  6  5  100  4  6  6
14  3  9  3  5  9  10  6  6  4  7  6  3  4  100  3  5
15  2  5  7  2  8  7  2  9  9  7  4  5  6  3  100  9
16  5  3  7  8  9  2  7  5  5  5  3  7  6  5  9  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  10  6  100  100  100  100  100  100  100  100  100  100  100  9  9
2  10  100  9  100  100  6  100  100  100  100  100  100  100  100  100  6
3  6  9  100  7  10  100  100  100  100  100  100  100  100  100  7  100
4  100  100  7  100  10  100  100  100  100  100  100  100  100  100  100  100
5  100  100  10  10  100  4  5  100  8  100  100  100  2  100  100  100
6  100  6  100  100  4  100  4  100  100  100  100  100  100  100  100  100
7  100  100  100  100  5  4  100  9  100  100  100  100  100  100  100  100
8  100  100  100  100  100  100  9  100  8  100  100  100  100  100  100  2
9  100  100  100  100  8  100  100  8  100  9  7  100  100  100  100  100
10  100  100  100  100  100  100  100  100  9  100  6  5  100  100  100  100
11  100  100  100  100  100  100  100  100  7  6  100  10  100  100  100  100
12  100  100  100  100  100  100  100  100  100  5  10  100  7  8  100  100
13  100  100  100  100  2  100  100  100  100  100  100  7  100  9  100  100
14  100  100  100  100  100  100  100  100  100  100  100  8  9  100  8  100
15  9  100  7  100  100  100  100  100  100  100  100  100  100  8  100  7
16  9  6  100  100  100  100  100  2  100  100  100  100  100  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  1  0  0  0  0  0  0  0  0  0  1
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  1  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  1
9  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  1  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  1  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  1
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  5  13
2  8  16
3  5  6
4  6  7
5  10  12
6  1  3
7  2  6
8  2  16
9  10  11
10  3  4
11  3  15
12  9  11
13  12  13
14  15  16
15  12  14
;
