param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  6  10  6  3  6  5  10  9  4  6  6  2  4  7  5
2  6  100  2  4  6  4  4  2  4  2  2  7  3  10  6  5
3  10  2  100  9  5  3  6  2  9  4  9  4  9  6  7  9
4  6  4  9  100  8  8  2  10  3  2  7  4  7  8  8  8
5  3  6  5  8  100  10  5  7  3  5  6  9  6  9  6  4
6  6  4  3  8  10  100  4  7  8  10  5  6  10  5  3  2
7  5  4  6  2  5  4  100  6  2  3  7  5  6  9  10  10
8  10  2  2  10  7  7  6  100  4  3  2  5  6  6  9  9
9  9  4  9  3  3  8  2  4  100  5  10  10  4  3  2  3
10  4  2  4  2  5  10  3  3  5  100  2  3  3  9  8  8
11  6  2  9  7  6  5  7  2  10  2  100  8  10  4  6  3
12  6  7  4  4  9  6  5  5  10  3  8  100  2  10  2  3
13  2  3  9  7  6  10  6  6  4  3  10  2  100  8  5  8
14  4  10  6  8  9  5  9  6  3  9  4  10  8  100  4  9
15  7  6  7  8  6  3  10  9  2  8  6  2  5  4  100  4
16  5  5  9  8  4  2  10  9  3  8  3  3  8  9  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  100  2  100  100  100  100  100  100  3  100  7  9  100  4
2  9  100  3  100  5  100  10  100  100  5  100  8  9  100  100  100
3  100  3  100  9  100  8  100  10  8  100  100  100  100  4  100  100
4  2  100  9  100  2  100  100  100  100  100  100  100  100  3  100  7
5  100  5  100  2  100  10  2  100  100  100  7  8  100  9  100  100
6  100  100  8  100  10  100  4  100  100  100  100  100  7  6  100  100
7  100  10  100  100  2  4  100  2  10  100  100  100  100  9  100  100
8  100  100  10  100  100  100  2  100  2  6  10  100  100  100  100  4
9  100  100  8  100  100  100  10  2  100  7  5  100  10  100  9  100
10  100  5  100  100  100  100  100  6  7  100  7  100  100  100  100  100
11  3  100  100  100  7  100  100  10  5  7  100  5  5  100  5  100
12  100  8  100  100  8  100  100  100  100  100  5  100  7  3  100  8
13  7  9  100  100  100  7  100  100  10  100  5  7  100  10  100  7
14  9  100  4  3  9  6  9  100  100  100  100  3  10  100  2  100
15  100  100  100  100  100  100  100  100  9  100  5  100  100  2  100  8
16  4  100  100  7  100  100  100  4  100  100  100  8  7  100  8  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1
2  .  .  1  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  1  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  1  0  0
5  .  .  .  .  .  0  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  4
2  4  5
3  5  7
4  7  8
5  8  9
6  14  15
7  1  11
8  2  3
9  4  14
10  12  14
11  1  16
12  3  14
13  6  7
14  2  10
15  11  13
;
