param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  10  2  7  7  2  3  4  10  8  10  9  8  7  3
2  5  100  10  2  6  10  4  6  7  4  8  5  8  5  2  3
3  10  10  100  2  10  5  3  9  2  2  4  7  7  2  6  10
4  2  2  2  100  9  5  8  7  10  3  4  8  6  4  10  4
5  7  6  10  9  100  6  9  8  8  7  8  7  2  5  4  7
6  7  10  5  5  6  100  4  6  7  9  6  7  6  6  10  9
7  2  4  3  8  9  4  100  8  9  9  5  5  8  9  5  10
8  3  6  9  7  8  6  8  100  8  2  3  5  6  9  2  3
9  4  7  2  10  8  7  9  8  100  2  4  6  7  3  10  3
10  10  4  2  3  7  9  9  2  2  100  8  7  7  8  8  3
11  8  8  4  4  8  6  5  3  4  8  100  7  3  10  6  10
12  10  5  7  8  7  7  5  5  6  7  7  100  7  5  7  2
13  9  8  7  6  2  6  8  6  7  7  3  7  100  9  5  10
14  8  5  2  4  5  6  9  9  3  8  10  5  9  100  6  4
15  7  2  6  10  4  10  5  2  10  8  6  7  5  6  100  5
16  3  3  10  4  7  9  10  3  3  3  10  2  10  4  5  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  100  8  100  100  100  100  7  8  100  100  100  100  100  9
2  5  100  10  9  100  100  100  100  100  9  100  100  100  100  100  3
3  100  10  100  7  7  4  100  4  100  7  100  100  100  100  100  100
4  8  9  7  100  8  8  4  100  100  100  100  100  100  100  100  100
5  100  100  7  8  100  7  100  100  100  100  3  9  9  100  100  100
6  100  100  4  8  7  100  2  4  100  3  100  4  100  100  100  100
7  100  100  100  4  100  2  100  7  100  100  100  100  9  7  100  100
8  100  100  4  100  100  4  7  100  5  3  100  100  2  100  100  100
9  7  100  100  100  100  100  100  5  100  4  100  7  9  100  100  100
10  8  9  7  100  100  3  100  3  4  100  6  4  100  100  100  100
11  100  100  100  100  3  100  100  100  100  6  100  2  100  100  3  100
12  100  100  100  100  9  4  100  100  7  4  2  100  4  100  100  100
13  100  100  100  100  9  100  9  2  9  100  100  4  100  3  100  100
14  100  100  100  100  100  100  7  100  100  100  100  100  3  100  2  100
15  100  100  100  100  100  100  100  100  100  100  3  100  100  2  100  6
16  9  3  100  100  100  100  100  100  100  100  100  100  100  100  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  1
3  .  .  .  0  0  1  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  1  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  1  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  1  0  0  1  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  1
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  1  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  1  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  1  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  6  7
2  8  13
3  11  12
4  14  15
5  2  16
6  5  11
7  6  10
8  8  10
9  11  15
10  13  14
11  3  6
12  4  7
13  9  10
14  1  2
15  15  16
;
