param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  2  6  8  3  8  2  10  6  4  2  6  6  4  9  3
2  2  100  9  9  3  8  9  4  5  2  4  9  3  7  4  2
3  6  9  100  8  6  4  3  3  2  9  7  9  6  3  3  2
4  8  9  8  100  6  2  8  7  5  2  2  9  3  6  8  6
5  3  3  6  6  100  3  6  2  9  6  4  3  3  5  6  2
6  8  8  4  2  3  100  8  7  6  5  2  4  10  3  9  5
7  2  9  3  8  6  8  100  9  2  4  9  10  5  2  5  3
8  10  4  3  7  2  7  9  100  4  6  5  10  8  4  9  10
9  6  5  2  5  9  6  2  4  100  9  3  8  9  4  3  4
10  4  2  9  2  6  5  4  6  9  100  2  5  9  10  7  7
11  2  4  7  2  4  2  9  5  3  2  100  10  8  9  6  10
12  6  9  9  9  3  4  10  10  8  5  10  100  3  5  2  2
13  6  3  6  3  3  10  5  8  9  9  8  3  100  2  6  4
14  4  7  3  6  5  3  2  4  4  10  9  5  2  100  8  2
15  9  4  3  8  6  9  5  9  3  7  6  2  6  8  100  5
16  3  2  2  6  2  5  3  10  4  7  10  2  4  2  5  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  100  3  100  100  100  100  10  5  100  100  100  100  100  7
2  9  100  7  100  100  100  10  100  100  5  100  100  100  6  100  100
3  100  7  100  9  100  100  100  100  100  100  2  100  100  100  100  100
4  3  100  9  100  10  100  4  100  100  100  9  100  100  100  100  7
5  100  100  100  10  100  10  100  100  100  100  100  7  100  100  100  100
6  100  100  100  100  10  100  2  100  100  100  100  5  100  6  100  100
7  100  10  100  4  100  2  100  4  5  100  100  3  100  100  100  100
8  100  100  100  100  100  100  4  100  10  100  100  10  10  100  100  4
9  10  100  100  100  100  100  5  10  100  4  100  100  100  100  100  100
10  5  5  100  100  100  100  100  100  4  100  3  3  100  8  100  100
11  100  100  2  9  100  100  100  100  100  3  100  2  2  100  4  9
12  100  100  100  100  7  5  3  10  100  3  2  100  8  5  100  7
13  100  100  100  100  100  100  100  10  100  100  2  8  100  8  100  3
14  100  6  100  100  100  6  100  100  100  8  100  5  8  100  4  100
15  100  100  100  100  100  100  100  100  100  100  4  100  100  4  100  7
16  7  100  100  7  100  100  100  4  100  100  9  7  3  100  7  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0
4  .  .  .  .  0  0  1  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  1  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  1  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  1  0  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  1
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  1  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  1  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  3  11
2  6  7
3  11  12
4  11  13
5  1  4
6  7  12
7  10  11
8  13  16
9  4  7
10  7  8
11  9  10
12  11  15
13  14  15
14  2  10
15  5  12
;
