param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  8  4  9  4  8  5  4  4  8  9  9  7  7  8
2  8  100  10  4  4  5  10  4  5  6  4  10  3  8  7  6
3  8  10  100  7  4  5  7  2  10  2  4  7  9  10  6  9
4  4  4  7  100  6  6  8  3  6  3  7  3  2  3  6  9
5  9  4  4  6  100  5  8  9  8  9  8  10  9  4  7  6
6  4  5  5  6  5  100  9  9  2  7  7  3  4  7  9  6
7  8  10  7  8  8  9  100  5  3  5  7  4  4  9  5  9
8  5  4  2  3  9  9  5  100  10  2  2  10  7  4  2  3
9  4  5  10  6  8  2  3  10  100  9  10  6  10  2  2  4
10  4  6  2  3  9  7  5  2  9  100  2  3  8  9  6  8
11  8  4  4  7  8  7  7  2  10  2  100  5  2  10  2  5
12  9  10  7  3  10  3  4  10  6  3  5  100  8  10  10  6
13  9  3  9  2  9  4  4  7  10  8  2  8  100  3  10  10
14  7  8  10  3  4  7  9  4  2  9  10  10  3  100  4  10
15  7  7  6  6  7  9  5  2  2  6  2  10  10  4  100  9
16  8  6  9  9  6  6  9  3  4  8  5  6  10  10  9  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  100  100  100  100  100  100  100  100  100  5  100  100  100  9
2  9  100  3  100  100  4  100  100  100  100  100  100  100  100  100  100
3  100  3  100  9  100  100  100  100  100  6  100  100  100  100  4  100
4  100  100  9  100  6  100  100  100  100  100  100  100  100  100  6  5
5  100  100  100  6  100  4  6  5  100  3  100  100  100  100  100  100
6  100  4  100  100  4  100  6  100  100  100  100  100  100  100  100  100
7  100  100  100  100  6  6  100  4  100  100  100  100  8  100  100  100
8  100  100  100  100  5  100  4  100  9  100  100  100  100  100  100  100
9  100  100  100  100  100  100  100  9  100  3  100  5  100  3  100  100
10  100  100  6  100  3  100  100  100  3  100  5  100  100  100  100  100
11  100  100  100  100  100  100  100  100  100  5  100  8  100  100  100  3
12  5  100  100  100  100  100  100  100  5  100  8  100  8  100  100  100
13  100  100  100  100  100  100  8  100  100  100  100  8  100  5  100  100
14  100  100  100  100  100  100  100  100  3  100  100  100  5  100  8  100
15  100  100  4  6  100  100  100  100  100  100  100  100  100  8  100  4
16  9  100  100  5  100  100  100  100  100  100  3  100  100  100  4  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
2  .  .  1  0  0  1  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  1  0  1  0  1  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  1  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  1  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  1  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  3
2  5  10
3  9  10
4  9  14
5  11  16
6  2  6
7  3  15
8  5  6
9  7  8
10  15  16
11  1  12
12  4  16
13  5  8
14  9  12
15  13  14
;
