param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  8  3  7  6  5  7  7  3  3  8  5  4  8  9
2  9  100  5  3  4  3  4  4  3  4  10  10  6  10  2  3
3  8  5  100  2  9  6  5  7  3  5  10  7  9  8  3  10
4  3  3  2  100  7  4  9  6  7  3  9  5  5  5  4  7
5  7  4  9  7  100  3  6  3  6  9  6  7  5  9  9  2
6  6  3  6  4  3  100  9  7  2  7  9  9  2  2  4  10
7  5  4  5  9  6  9  100  5  3  6  9  5  9  2  9  7
8  7  4  7  6  3  7  5  100  3  6  6  7  10  9  4  10
9  7  3  3  7  6  2  3  3  100  4  4  9  4  2  8  3
10  3  4  5  3  9  7  6  6  4  100  8  3  7  7  7  10
11  3  10  10  9  6  9  9  6  4  8  100  6  8  7  8  9
12  8  10  7  5  7  9  5  7  9  3  6  100  10  4  8  8
13  5  6  9  5  5  2  9  10  4  7  8  10  100  3  2  2
14  4  10  8  5  9  2  2  9  2  7  7  4  3  100  2  6
15  8  2  3  4  9  4  9  4  8  7  8  8  2  2  100  9
16  9  3  10  7  2  10  7  10  3  10  9  8  2  6  9  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  7  100  100  8  100  7  100  100  100  100  9  100  4  100  9
2  7  100  4  100  100  100  100  5  100  100  100  100  3  100  100  100
3  100  4  100  6  5  100  100  100  100  100  100  6  100  100  100  100
4  100  100  6  100  6  100  100  100  100  100  100  100  6  100  9  100
5  8  100  5  6  100  6  100  100  100  100  100  100  100  100  100  100
6  100  100  100  100  6  100  5  100  100  100  100  100  100  100  100  100
7  7  100  100  100  100  5  100  10  100  100  6  100  100  100  100  5
8  100  5  100  100  100  100  10  100  10  7  4  100  100  100  100  100
9  100  100  100  100  100  100  100  10  100  5  100  100  100  100  100  7
10  100  100  100  100  100  100  100  7  5  100  10  100  100  7  8  100
11  100  100  100  100  100  100  6  4  100  10  100  6  10  100  100  100
12  9  100  6  100  100  100  100  100  100  100  6  100  2  100  100  4
13  100  3  100  6  100  100  100  100  100  100  10  2  100  9  2  4
14  4  100  100  100  100  100  100  100  100  7  100  100  9  100  5  100
15  100  100  100  9  100  100  100  100  100  8  100  100  2  5  100  4
16  9  100  100  100  100  100  5  100  7  100  100  4  4  100  4  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
2  .  .  1  0  0  0  0  1  0  0  0  0  1  0  0  0
3  .  .  .  1  1  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  1
8  .  .  .  .  .  .  .  .  0  1  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  1
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  1  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  1
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  12  13
2  13  15
3  2  13
4  1  14
5  2  3
6  8  11
7  12  16
8  2  8
9  3  5
10  6  7
11  7  16
12  9  10
13  14  15
14  3  4
15  8  10
;
