param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  10  10  8  8  2  4  6  10  4  2  7  5  5  6
2  3  100  5  5  2  10  6  6  6  2  4  2  3  8  8  4
3  10  5  100  4  8  10  5  4  4  9  3  3  8  10  7  7
4  10  5  4  100  7  4  8  5  10  9  8  10  9  10  5  8
5  8  2  8  7  100  10  8  2  6  7  3  2  8  2  6  7
6  8  10  10  4  10  100  7  9  10  3  9  5  3  9  9  7
7  2  6  5  8  8  7  100  4  5  5  9  10  9  6  10  8
8  4  6  4  5  2  9  4  100  8  10  2  4  5  7  7  6
9  6  6  4  10  6  10  5  8  100  8  9  2  2  6  3  10
10  10  2  9  9  7  3  5  10  8  100  4  4  8  3  8  6
11  4  4  3  8  3  9  9  2  9  4  100  6  6  4  6  8
12  2  2  3  10  2  5  10  4  2  4  6  100  4  8  2  3
13  7  3  8  9  8  3  9  5  2  8  6  4  100  8  8  6
14  5  8  10  10  2  9  6  7  6  3  4  8  8  100  4  5
15  5  8  7  5  6  9  10  7  3  8  6  2  8  4  100  10
16  6  4  7  8  7  7  8  6  10  6  8  3  6  5  10  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  100  10  5  100  100  100  5  100  100  10  100  100  100  8
2  8  100  4  100  100  100  100  100  100  100  100  100  5  100  100  100
3  100  4  100  5  100  100  9  100  100  100  100  100  100  100  100  3
4  10  100  5  100  2  100  100  100  100  6  100  100  100  100  100  100
5  5  100  100  2  100  10  10  100  7  10  100  100  100  100  100  7
6  100  100  100  100  10  100  10  100  6  100  100  100  100  100  6  5
7  100  100  9  100  10  10  100  10  100  100  100  100  100  100  2  8
8  100  100  100  100  100  100  10  100  10  100  3  100  100  100  100  100
9  5  100  100  100  7  6  100  10  100  4  3  100  100  100  100  100
10  100  100  100  6  10  100  100  100  4  100  4  9  100  100  3  100
11  100  100  100  100  100  100  100  3  3  4  100  8  100  100  100  100
12  10  100  100  100  100  100  100  100  100  9  8  100  4  100  100  100
13  100  5  100  100  100  100  100  100  100  100  100  4  100  4  3  100
14  100  100  100  100  100  100  100  100  100  100  100  100  4  100  10  100
15  100  100  100  100  100  6  2  100  100  3  100  100  3  10  100  3
16  8  100  3  100  7  5  8  100  100  100  100  100  100  100  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  1
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  1  0
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  1
4  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  1  0
8  .  .  .  .  .  .  .  .  0  0  1  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  1  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  1  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  4  5
2  7  15
3  3  16
4  8  11
5  9  11
6  10  15
7  13  15
8  15  16
9  2  3
10  9  10
11  12  13
12  13  14
13  1  5
14  1  9
15  6  16
;
