param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  2  5  7  10  2  5  4  2  8  10  3  4  6  6  9
2  2  100  9  9  8  6  8  8  10  3  4  10  2  8  6  2
3  5  9  100  2  9  5  4  4  3  7  7  7  8  4  9  8
4  7  9  2  100  6  9  4  3  6  2  3  4  10  8  2  10
5  10  8  9  6  100  9  5  9  5  4  9  10  10  4  4  4
6  2  6  5  9  9  100  6  6  2  8  10  6  7  7  10  5
7  5  8  4  4  5  6  100  7  2  10  7  7  9  3  6  5
8  4  8  4  3  9  6  7  100  2  10  8  9  9  7  7  9
9  2  10  3  6  5  2  2  2  100  2  9  4  5  3  8  8
10  8  3  7  2  4  8  10  10  2  100  5  10  9  8  2  5
11  10  4  7  3  9  10  7  8  9  5  100  5  6  5  8  2
12  3  10  7  4  10  6  7  9  4  10  5  100  9  3  4  5
13  4  2  8  10  10  7  9  9  5  9  6  9  100  5  3  9
14  6  8  4  8  4  7  3  7  3  8  5  3  5  100  4  3
15  6  6  9  2  4  10  6  7  8  2  8  4  3  4  100  6
16  9  2  8  10  4  5  5  9  8  5  2  5  9  3  6  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  100  100  100  7  6  9  100  5  100  100  100  100  100  7
2  8  100  9  100  100  100  2  100  100  100  100  100  100  10  100  100
3  100  9  100  7  8  100  3  100  100  100  100  4  100  100  100  3
4  100  100  7  100  9  100  100  6  8  100  100  100  100  100  100  100
5  100  100  8  9  100  2  100  100  100  100  100  100  100  100  100  100
6  7  100  100  100  2  100  3  100  100  100  100  100  100  100  100  10
7  6  2  3  100  100  3  100  6  100  100  100  100  6  100  100  100
8  9  100  100  6  100  100  6  100  6  100  100  100  100  100  100  7
9  100  100  100  8  100  100  100  6  100  9  8  100  5  100  100  10
10  5  100  100  100  100  100  100  100  9  100  8  100  100  100  100  100
11  100  100  100  100  100  100  100  100  8  8  100  4  100  100  100  100
12  100  100  4  100  100  100  100  100  100  100  4  100  2  100  100  100
13  100  100  100  100  100  100  6  100  5  100  100  2  100  6  2  100
14  100  10  100  100  100  100  100  100  100  100  100  100  6  100  9  100
15  100  100  100  100  100  100  100  100  100  100  100  100  2  9  100  9
16  7  100  3  100  100  10  100  7  10  100  100  100  100  100  9  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0
2  .  .  0  0  0  0  1  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  1  0  0  0  0  1  0  0  0  1
4  .  .  .  .  0  0  0  1  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  1  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  1  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  1  0  0  0  0  0  0  0  0  1
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  1  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  7
2  5  6
3  12  13
4  13  15
5  3  7
6  3  16
7  6  7
8  3  12
9  11  12
10  1  10
11  9  13
12  1  7
13  4  8
14  7  8
15  13  14
;
