param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  6  7  8  9  8  3  8  9  5  5  2  9  2  5
2  5  100  7  6  4  7  2  2  10  6  10  3  9  2  3  7
3  6  7  100  4  9  7  4  5  8  9  9  2  9  10  6  8
4  7  6  4  100  9  7  9  3  8  4  3  3  7  8  9  3
5  8  4  9  9  100  4  10  2  3  8  5  7  10  2  2  4
6  9  7  7  7  4  100  8  4  3  5  3  6  2  4  9  10
7  8  2  4  9  10  8  100  2  8  8  8  2  8  8  8  7
8  3  2  5  3  2  4  2  100  6  6  10  3  9  8  10  8
9  8  10  8  8  3  3  8  6  100  7  8  9  7  10  6  3
10  9  6  9  4  8  5  8  6  7  100  3  7  5  7  8  3
11  5  10  9  3  5  3  8  10  8  3  100  3  7  10  8  6
12  5  3  2  3  7  6  2  3  9  7  3  100  3  4  2  7
13  2  9  9  7  10  2  8  9  7  5  7  3  100  7  2  3
14  9  2  10  8  2  4  8  8  10  7  10  4  7  100  8  8
15  2  3  6  9  2  9  8  10  6  8  8  2  2  8  100  2
16  5  7  8  3  4  10  7  8  3  3  6  7  3  8  2  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  2  100  100  10  100  100  100  100  3  4  9  100  100  100  6
2  2  100  8  100  100  100  100  100  100  4  100  100  7  100  100  100
3  100  8  100  8  100  100  100  100  100  100  2  100  4  100  100  100
4  100  100  8  100  7  100  3  100  6  100  100  7  100  100  100  3
5  10  100  100  7  100  2  2  100  100  100  100  100  100  100  100  10
6  100  100  100  100  2  100  10  100  100  100  100  100  100  100  100  100
7  100  100  100  3  2  10  100  10  100  100  100  100  100  5  100  100
8  100  100  100  100  100  100  10  100  3  100  100  100  100  100  100  100
9  100  100  100  6  100  100  100  3  100  3  100  100  100  2  100  100
10  3  4  100  100  100  100  100  100  3  100  2  100  100  6  100  100
11  4  100  2  100  100  100  100  100  100  2  100  4  100  100  5  100
12  9  100  100  7  100  100  100  100  100  100  4  100  7  100  100  100
13  100  7  4  100  100  100  100  100  100  100  100  7  100  8  100  100
14  100  100  100  100  100  100  5  100  2  6  100  100  8  100  6  100
15  100  100  100  100  100  100  100  100  100  100  5  100  100  6  100  6
16  6  100  100  3  10  100  100  100  100  100  100  100  100  100  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  1  0  1  0  0  0
4  .  .  .  .  0  0  1  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  1  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  1  0  0
8  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  1  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  1  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  1  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  1  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  3  11
3  5  6
4  5  7
5  9  14
6  10  11
7  1  10
8  4  7
9  4  16
10  8  9
11  9  10
12  3  13
13  11  12
14  7  14
15  11  15
;
