param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  4  7  5  10  3  9  3  8  7  9  2  6  6  4  6
2  4  100  9  2  4  10  8  4  10  8  5  6  9  8  10  4
3  7  9  100  9  6  10  4  5  3  10  9  9  7  5  8  2
4  5  2  9  100  6  8  7  6  4  5  10  5  9  8  10  2
5  10  4  6  6  100  5  9  4  6  7  6  3  5  7  2  8
6  3  10  10  8  5  100  8  6  5  5  7  10  3  5  6  8
7  9  8  4  7  9  8  100  4  10  3  10  7  4  5  5  5
8  3  4  5  6  4  6  4  100  10  4  4  10  6  8  3  7
9  8  10  3  4  6  5  10  10  100  4  6  6  8  4  2  3
10  7  8  10  5  7  5  3  4  4  100  5  9  7  5  9  3
11  9  5  9  10  6  7  10  4  6  5  100  2  6  3  9  9
12  2  6  9  5  3  10  7  10  6  9  2  100  6  8  9  10
13  6  9  7  9  5  3  4  6  8  7  6  6  100  10  7  5
14  6  8  5  8  7  5  5  8  4  5  3  8  10  100  2  2
15  4  10  8  10  2  6  5  3  2  9  9  9  7  2  100  3
16  6  4  2  2  8  8  5  7  3  3  9  10  5  2  3  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  7  100  100  100  8  100  100  100  6  6  100  7  100  100  9
2  7  100  6  100  8  100  2  100  100  100  100  9  100  100  100  100
3  100  6  100  4  100  100  100  100  100  100  100  100  10  100  100  6
4  100  100  4  100  4  100  2  3  6  100  100  10  100  100  10  100
5  100  8  100  4  100  8  100  10  100  100  100  100  100  10  100  100
6  8  100  100  100  8  100  8  3  100  100  100  100  100  100  100  3
7  100  2  100  2  100  8  100  9  100  100  100  100  100  100  100  3
8  100  100  100  3  10  3  9  100  8  100  100  100  100  3  100  100
9  100  100  100  6  100  100  100  8  100  2  100  100  100  9  100  100
10  6  100  100  100  100  100  100  100  2  100  5  100  100  100  100  100
11  6  100  100  100  100  100  100  100  100  5  100  10  100  9  100  100
12  100  9  100  10  100  100  100  100  100  100  10  100  5  100  100  100
13  7  100  10  100  100  100  100  100  100  100  100  5  100  5  100  100
14  100  100  100  100  10  100  100  3  9  100  9  100  5  100  8  100
15  100  100  100  10  100  100  100  100  100  100  100  100  100  8  100  3
16  9  100  6  100  100  3  3  100  100  100  100  100  100  100  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
2  .  .  0  0  0  0  1  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  1  0  1  1  1  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  1  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  1  1  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  1  0  0  0  0  0  0  0  1
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  1  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  2  7
2  4  7
3  9  10
4  4  8
5  6  8
6  6  16
7  8  14
8  15  16
9  3  4
10  4  5
11  10  11
12  12  13
13  13  14
14  1  10
15  4  9
;
