param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  3  6  10  6  4  8  2  7  4  10  9  9  5  8  5
2  3  100  10  3  7  10  4  2  9  4  3  5  7  5  6  8
3  6  10  100  10  7  2  6  4  9  2  2  4  8  10  4  2
4  10  3  10  100  9  8  6  5  10  8  2  7  8  8  2  3
5  6  7  7  9  100  2  4  7  2  7  7  7  4  10  3  9
6  4  10  2  8  2  100  8  2  8  4  2  10  3  2  3  5
7  8  4  6  6  4  8  100  8  3  9  4  6  2  9  7  4
8  2  2  4  5  7  2  8  100  3  10  10  2  10  4  4  4
9  7  9  9  10  2  8  3  3  100  6  10  8  5  5  5  8
10  4  4  2  8  7  4  9  10  6  100  9  6  6  10  7  7
11  10  3  2  2  7  2  4  10  10  9  100  4  9  3  7  4
12  9  5  4  7  7  10  6  2  8  6  4  100  7  4  8  5
13  9  7  8  8  4  3  2  10  5  6  9  7  100  6  5  5
14  5  5  10  8  10  2  9  4  5  10  3  4  6  100  10  4
15  8  6  4  2  3  3  7  4  5  7  7  8  5  10  100  4
16  5  8  2  3  9  5  4  4  8  7  4  5  5  4  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  4  100  100  100  5  100  100  100  5  100  6  10  3  5
2  9  100  7  100  100  100  100  5  100  100  100  5  4  100  100  5
3  4  7  100  2  100  100  7  100  2  100  100  7  100  100  100  100
4  100  100  2  100  8  100  100  100  100  100  100  100  100  7  100  100
5  100  100  100  8  100  5  100  8  100  100  100  100  100  100  100  100
6  100  100  100  100  5  100  4  10  10  4  100  100  8  100  9  100
7  5  100  7  100  100  4  100  6  9  100  10  100  8  100  100  100
8  100  5  100  100  8  10  6  100  2  100  100  2  100  5  100  100
9  100  100  2  100  100  10  9  2  100  3  100  8  100  100  6  100
10  100  100  100  100  100  4  100  100  3  100  6  100  100  100  100  100
11  5  100  100  100  100  100  10  100  100  6  100  5  100  7  8  100
12  100  5  7  100  100  100  100  2  8  100  5  100  5  100  3  100
13  6  4  100  100  100  8  8  100  100  100  100  5  100  2  100  100
14  10  100  100  7  100  100  100  5  100  100  7  100  2  100  5  100
15  3  100  100  100  100  9  100  100  6  100  8  3  100  5  100  6
16  5  5  100  100  100  100  100  100  100  100  100  100  100  100  6  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  1  0  0  0  1  0  0  0  1  0  0  0  1  1
2  .  .  0  0  0  0  0  0  0  0  0  0  1  0  0  0
3  .  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  1  0  0  1  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  1  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  1  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  0  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  1  0  0  1  0  0  0  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  3  4
2  3  9
3  8  9
4  8  12
5  13  14
6  1  15
7  9  10
8  12  15
9  1  3
10  2  13
11  6  7
12  6  10
13  1  7
14  1  11
15  1  16
;
