param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  8  5  8  2  8  5  2  10  9  10  4  6  7  8  8
2  8  100  2  4  4  9  7  9  8  10  3  7  4  4  2  2
3  5  2  100  2  8  4  7  7  5  4  7  5  7  3  3  10
4  8  4  2  100  3  10  5  9  2  3  7  9  10  10  7  9
5  2  4  8  3  100  6  6  3  6  7  2  8  10  5  2  4
6  8  9  4  10  6  100  4  5  2  8  3  5  9  3  6  9
7  5  7  7  5  6  4  100  7  3  6  10  5  8  6  3  10
8  2  9  7  9  3  5  7  100  2  6  3  3  9  10  9  3
9  10  8  5  2  6  2  3  2  100  2  3  9  8  8  10  4
10  9  10  4  3  7  8  6  6  2  100  9  8  10  10  7  5
11  10  3  7  7  2  3  10  3  3  9  100  4  8  5  10  8
12  4  7  5  9  8  5  5  3  9  8  4  100  7  3  5  7
13  6  4  7  10  10  9  8  9  8  10  8  7  100  6  4  2
14  7  4  3  10  5  3  6  10  8  10  5  3  6  100  6  10
15  8  2  3  7  2  6  3  9  10  7  10  5  4  6  100  4
16  8  2  10  9  4  9  10  3  4  5  8  7  2  10  4  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  2  100  100  100  100  4  100  100  100  100  100  100  100  100  4
2  2  100  2  100  100  100  5  100  7  100  100  100  100  100  5  100
3  100  2  100  6  100  100  100  6  100  10  100  100  100  100  100  100
4  100  100  6  100  7  100  100  100  100  100  100  100  100  100  100  3
5  100  100  100  7  100  3  100  5  100  100  100  100  100  100  100  100
6  100  100  100  100  3  100  9  6  6  100  100  100  100  100  100  100
7  4  5  100  100  100  9  100  10  100  100  100  5  100  4  100  100
8  100  100  6  100  5  6  10  100  7  7  100  100  100  5  3  5
9  100  7  100  100  100  6  100  7  100  5  100  100  100  100  100  100
10  100  100  10  100  100  100  100  7  5  100  4  100  100  9  100  100
11  100  100  100  100  100  100  100  100  100  4  100  8  100  100  100  100
12  100  100  100  100  100  100  5  100  100  100  8  100  2  100  8  100
13  100  100  100  100  100  100  100  100  100  100  100  2  100  10  100  100
14  100  100  100  100  100  100  4  5  100  9  100  100  10  100  9  100
15  100  5  100  100  100  100  100  3  100  100  100  8  100  9  100  3
16  4  100  100  3  100  100  100  5  100  100  100  100  100  100  3  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  1  0  0  0  0  0  0  0  0  1
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  1  0  1  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  1  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  1  0  1  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  1  0
9  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  1
5  .  .  .  .  .  1  0  0  0  0  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  1  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  2
2  2  3
3  12  13
4  4  16
5  5  6
6  8  15
7  15  16
8  1  7
9  1  16
10  7  14
11  10  11
12  5  8
13  7  12
14  9  10
15  6  9
;
