param fuelCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  9  5  5  3  6  5  6  3  4  4  4  10  6  4  9
2  9  100  8  7  4  9  5  5  4  5  5  5  6  6  2  9
3  5  8  100  9  3  9  2  8  7  10  2  8  7  7  3  10
4  5  7  9  100  10  7  4  8  6  7  4  8  5  5  6  4
5  3  4  3  10  100  8  7  2  9  4  4  4  10  4  10  8
6  6  9  9  7  8  100  2  9  8  4  2  9  10  6  7  7
7  5  5  2  4  7  2  100  9  5  6  2  7  7  2  5  10
8  6  5  8  8  2  9  9  100  10  10  2  4  5  2  6  6
9  3  4  7  6  9  8  5  10  100  4  8  2  6  8  8  3
10  4  5  10  7  4  4  6  10  4  100  8  4  7  9  7  10
11  4  5  2  4  4  2  2  2  8  8  100  6  3  2  3  3
12  4  5  8  8  4  9  7  4  2  4  6  100  6  8  5  4
13  10  6  7  5  10  10  7  5  6  7  3  6  100  7  3  3
14  6  6  7  5  4  6  2  2  8  9  2  8  7  100  2  9
15  4  2  3  6  10  7  5  6  8  7  3  5  3  2  100  8
16  9  9  10  4  8  7  10  6  3  10  3  4  3  9  8  100
;
param timeCost:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  100  5  2  100  100  5  100  100  100  100  100  100  100  8  100  7
2  5  100  5  100  100  100  5  100  100  100  100  9  100  100  100  100
3  2  5  100  4  100  100  100  2  4  100  100  8  6  100  100  100
4  100  100  4  100  5  100  100  5  100  100  100  100  100  100  100  100
5  100  100  100  5  100  4  100  100  100  3  100  100  100  100  7  100
6  5  100  100  100  4  100  8  100  4  100  5  100  100  100  100  100
7  100  5  100  100  100  8  100  8  4  100  100  100  100  100  5  100
8  100  100  2  5  100  100  8  100  5  100  100  100  100  100  100  4
9  100  100  4  100  100  4  4  5  100  5  100  100  100  100  100  100
10  100  100  100  100  3  100  100  100  5  100  3  100  5  100  100  100
11  100  100  100  100  100  5  100  100  100  3  100  7  100  100  100  5
12  100  9  8  100  100  100  100  100  100  100  7  100  9  100  100  100
13  100  100  6  100  100  100  100  100  100  5  100  9  100  5  100  100
14  8  100  100  100  100  100  100  100  100  100  100  100  5  100  7  100
15  100  100  100  100  7  100  5  100  100  100  100  100  100  7  100  5
16  7  100  100  100  100  100  100  4  100  100  5  100  100  100  5  100
;
param mst:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  1  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  1  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  1  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  1  0  0  0  0  0  1  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  1
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  1  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  1  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstHalf:  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16 :=
1  .  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
2  .  .  0  0  0  0  0  0  0  0  0  0  0  0  0  0
3  .  .  .  1  0  0  0  1  1  0  0  0  0  0  0  0
4  .  .  .  .  0  0  0  0  0  0  0  0  0  0  0  0
5  .  .  .  .  .  1  0  0  0  1  0  0  0  0  0  0
6  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  0
7  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0
8  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0
9  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0
10  .  .  .  .  .  .  .  .  .  .  1  0  0  0  0  0
11  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0
12  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0
13  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0
14  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0
15  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0
16  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
;
param mstEdges:  1  2 :=
1  1  3
2  3  8
3  5  10
4  10  11
5  3  4
6  3  9
7  5  6
8  6  9
9  7  9
10  8  16
11  1  2
12  7  15
13  10  13
14  13  14
15  11  12
;
